,id_dite,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
1867,1867,Ivana Vondráčková,F,2017-12-18,17,,True,False
1868,1868,Ivana Zábranská,F,2018-03-25,115,,True,False
1869,1869,Ivana Marečková,F,2018-06-16,28,,True,False
1870,1870,Ivana Rýdlová,F,2021-05-17,8,,True,False
1871,1871,Ivana Benešová,F,2018-04-19,65,,True,False
1872,1872,Ivana Kopecká,F,2021-08-16,23,,True,False
1873,1873,Ivana Křenková,F,2019-02-23,103,,True,False
1874,1874,Ivana Vlčková,F,2016-07-16,98,,True,False
1875,1875,Ivana Tomášková,F,2019-05-01,118,,True,False
1876,1876,Ivana Havlíčková,F,2019-05-15,117,,True,False
1877,1877,Ivana Tesařová,F,2018-08-31,114,134.0,True,True
1878,1878,Ivana Kočová,F,2016-09-02,132,,True,False
1879,1879,Ivana Šťastná,F,2016-11-22,61,,True,False
1880,1880,Jana Nováková,F,2019-12-30,116,66.0,True,False
1881,1881,Jana Svobodová,F,2019-02-04,39,,False,False
1882,1882,Jana Novotná,F,2020-11-11,72,,True,False
1883,1883,Jana Dvořáková,F,2021-07-26,26,,True,False
1884,1884,Jana Černá,F,2021-08-30,38,,True,False
1885,1885,Jana Procházková,F,2019-12-07,105,,True,False
1886,1886,Jana Kučerová,F,2017-08-14,10,,True,False
1887,1887,Jana Veselá,F,2019-05-17,117,,True,False
1888,1888,Jana Horáková,F,2018-12-16,27,,True,False
1889,1889,Jana Němcová,F,2017-06-05,11,109.0,True,False
1890,1890,Jana Křížová,F,2018-09-05,13,,True,False
1891,1891,Jana Malá,F,2018-04-14,110,,True,False
1892,1892,Jana Pospíšilová,F,2019-01-28,98,,True,False
1893,1893,Jana Marešová,F,2020-12-31,20,3.0,True,False
1894,1894,Jana Růžičková,F,2020-06-24,48,,True,False
1895,1895,Jana Bílá,F,2017-08-04,132,,True,False
1896,1896,Jana Konečná,F,2019-08-04,28,,True,False
1897,1897,Jana Kadlecová,F,2018-04-23,26,,True,False
1898,1898,Jana Tichá,F,2021-03-31,90,,True,False
1899,1899,Jana Matějová,F,2018-11-07,17,,False,False
1900,1900,Jana Jelínková,F,2019-10-09,41,,True,False
1901,1901,Jana Urbanová,F,2017-03-12,129,,False,False
1902,1902,Jana Hájková,F,2018-10-20,123,,True,False
1903,1903,Jana Pechová,F,2019-02-15,66,,True,False
1904,1904,Jana Šimková,F,2021-03-26,5,,True,False
1905,1905,Jana Hlaváčková,F,2016-06-10,27,,True,False
1906,1906,Jana Králová,F,2020-04-16,70,,True,False
1907,1907,Jana Vondráčková,F,2018-08-12,88,,True,False
1908,1908,Jana Zábranská,F,2016-09-27,115,,True,False
1909,1909,Jana Marečková,F,2021-03-24,106,,True,False
1910,1910,Jana Rýdlová,F,2020-12-25,54,,True,False
1911,1911,Jana Benešová,F,2018-09-21,107,,True,False
1912,1912,Jana Kopecká,F,2017-05-18,6,,True,False
1913,1913,Jana Křenková,F,2019-07-03,66,,True,True
1914,1914,Jana Vlčková,F,2020-07-03,75,,True,False
1915,1915,Jana Tomášková,F,2019-10-16,103,,True,False
1916,1916,Jana Havlíčková,F,2018-01-02,94,,True,False
1917,1917,Jana Tesařová,F,2019-02-15,97,,True,False
1918,1918,Jana Kočová,F,2021-05-21,96,,True,False
1919,1919,Jana Šťastná,F,2017-05-04,119,,True,False
1920,1920,Karolína Nováková,F,2017-02-04,25,,True,False
1921,1921,Karolína Svobodová,F,2018-12-10,54,,True,False
1922,1922,Karolína Novotná,F,2017-10-30,123,,True,False
1923,1923,Karolína Dvořáková,F,2017-06-18,117,,False,False
1924,1924,Karolína Černá,F,2020-06-12,109,,False,False
1925,1925,Karolína Procházková,F,2017-06-24,95,,True,False
1926,1926,Karolína Kučerová,F,2020-01-06,128,,True,False
1927,1927,Karolína Veselá,F,2019-05-14,90,,True,False
1928,1928,Karolína Horáková,F,2019-09-05,31,21.0,True,False
1929,1929,Karolína Němcová,F,2021-08-10,116,,True,False
1930,1930,Karolína Křížová,F,2018-04-25,17,,True,False
1931,1931,Karolína Malá,F,2020-01-26,17,,True,False
1932,1932,Karolína Pospíšilová,F,2020-01-26,122,,True,False
1933,1933,Karolína Marešová,F,2021-03-22,6,,True,False
1934,1934,Karolína Růžičková,F,2020-05-04,94,,True,False
1935,1935,Karolína Bílá,F,2019-04-15,121,88.0,True,False
1936,1936,Karolína Konečná,F,2020-11-02,97,,True,False
1937,1937,Karolína Kadlecová,F,2019-09-26,82,,True,False
1938,1938,Karolína Tichá,F,2018-04-10,85,,True,False
1939,1939,Karolína Matějová,F,2017-05-14,22,,True,False
1940,1940,Karolína Jelínková,F,2017-07-29,35,,True,False
1941,1941,Karolína Urbanová,F,2016-07-27,53,,True,False
1942,1942,Karolína Hájková,F,2021-02-14,134,,True,False
1943,1943,Karolína Pechová,F,2018-02-28,100,,True,False
1944,1944,Karolína Šimková,F,2020-05-20,116,,True,False
1945,1945,Karolína Hlaváčková,F,2021-01-24,52,,True,False
1946,1946,Karolína Králová,F,2021-01-28,8,,True,False
1947,1947,Karolína Vondráčková,F,2020-08-27,134,,True,False
1948,1948,Karolína Zábranská,F,2017-01-30,120,,True,False
1949,1949,Karolína Marečková,F,2020-10-11,27,,True,False
1950,1950,Karolína Rýdlová,F,2017-11-14,6,,True,False
1951,1951,Karolína Benešová,F,2017-06-19,94,,True,False
1952,1952,Karolína Kopecká,F,2021-03-11,131,,True,True
1953,1953,Karolína Křenková,F,2020-04-07,121,,True,False
1954,1954,Karolína Vlčková,F,2020-07-15,48,136.0,True,False
1955,1955,Karolína Tomášková,F,2018-11-04,1,,True,False
1956,1956,Karolína Havlíčková,F,2018-01-04,130,,True,False
1957,1957,Karolína Tesařová,F,2021-02-23,19,12.0,True,False
1958,1958,Karolína Kočová,F,2018-03-24,128,,True,False
1959,1959,Karolína Šťastná,F,2016-10-08,118,,True,False
1960,1960,Kateřina Nováková,F,2018-11-24,56,,True,False
1961,1961,Kateřina Svobodová,F,2021-03-12,59,,True,False
1962,1962,Kateřina Novotná,F,2020-03-29,63,,True,False
1963,1963,Kateřina Dvořáková,F,2017-06-13,16,,True,False
1964,1964,Kateřina Černá,F,2018-04-12,39,27.0,True,False
1965,1965,Kateřina Procházková,F,2019-07-18,87,,True,False
1966,1966,Kateřina Kučerová,F,2020-07-23,45,,True,False
1967,1967,Kateřina Veselá,F,2018-07-17,107,,True,False
1968,1968,Kateřina Horáková,F,2016-08-23,51,,True,False
1969,1969,Kateřina Němcová,F,2020-01-27,117,,True,False
1970,1970,Kateřina Křížová,F,2020-04-02,80,,True,False
1971,1971,Kateřina Malá,F,2017-01-26,128,,True,False
1972,1972,Kateřina Pospíšilová,F,2016-08-27,5,,True,False
1973,1973,Kateřina Marešová,F,2021-07-23,59,,True,False
1974,1974,Kateřina Růžičková,F,2021-05-31,96,,True,False
1975,1975,Kateřina Bílá,F,2016-08-12,22,,True,False
1976,1976,Kateřina Konečná,F,2021-03-11,79,,True,False
1977,1977,Kateřina Kadlecová,F,2021-05-06,88,,True,False
1978,1978,Kateřina Tichá,F,2021-04-24,47,84.0,True,False
1979,1979,Kateřina Matějová,F,2019-04-13,22,,True,False
1980,1980,Kateřina Jelínková,F,2018-10-30,11,,True,False
1981,1981,Kateřina Urbanová,F,2017-04-04,130,,True,False
1982,1982,Kateřina Hájková,F,2018-09-06,54,,True,False
1983,1983,Kateřina Pechová,F,2018-10-07,6,,True,False
1984,1984,Kateřina Šimková,F,2020-01-10,30,,False,False
1985,1985,Kateřina Hlaváčková,F,2019-08-20,85,,True,False
1986,1986,Kateřina Králová,F,2016-09-03,125,,True,False
1987,1987,Kateřina Vondráčková,F,2017-05-14,30,,True,False
1988,1988,Kateřina Zábranská,F,2017-08-06,38,,True,False
1989,1989,Kateřina Marečková,F,2017-01-15,70,48.0,True,False
1990,1990,Kateřina Rýdlová,F,2018-08-31,37,,True,False
1991,1991,Kateřina Benešová,F,2020-07-10,12,,True,False
1992,1992,Kateřina Kopecká,F,2021-07-16,23,,True,False
1993,1993,Kateřina Křenková,F,2017-02-21,47,,True,False
1994,1994,Kateřina Vlčková,F,2020-05-28,50,,True,False
1995,1995,Kateřina Tomášková,F,2019-07-08,82,,True,False
1996,1996,Kateřina Havlíčková,F,2016-08-27,117,,True,False
1997,1997,Kateřina Tesařová,F,2021-06-11,27,,True,False
1998,1998,Kateřina Kočová,F,2017-06-30,19,,True,False
1999,1999,Kateřina Šťastná,F,2017-10-29,0,,True,False
2000,2000,Klára Nováková,F,2018-05-28,95,,True,False
2001,2001,Klára Svobodová,F,2017-05-25,73,,True,False
2002,2002,Klára Novotná,F,2019-10-03,79,,True,False
2003,2003,Klára Dvořáková,F,2018-05-11,2,,True,False
2004,2004,Klára Černá,F,2020-05-06,87,,True,False
2005,2005,Klára Procházková,F,2018-02-22,77,,True,False
2006,2006,Klára Kučerová,F,2020-05-29,88,,True,False
2007,2007,Klára Veselá,F,2020-09-04,78,,True,False
2008,2008,Klára Horáková,F,2021-02-19,107,,True,False
2009,2009,Klára Němcová,F,2018-02-15,97,,True,True
2010,2010,Klára Křížová,F,2016-07-18,11,,True,False
2011,2011,Klára Malá,F,2017-04-13,83,,True,False
2012,2012,Klára Pospíšilová,F,2017-02-17,80,30.0,True,False
2013,2013,Klára Marešová,F,2019-02-24,105,,True,False
2014,2014,Klára Růžičková,F,2019-01-15,91,,True,False
2015,2015,Klára Bílá,F,2021-06-20,94,,True,False
2016,2016,Klára Konečná,F,2018-12-11,13,,True,False
2017,2017,Klára Kadlecová,F,2021-02-16,125,,True,False
2018,2018,Klára Tichá,F,2020-12-09,96,,True,False
2019,2019,Klára Matějová,F,2020-11-16,72,,True,False
2020,2020,Klára Jelínková,F,2021-02-25,20,,True,False
2021,2021,Klára Urbanová,F,2018-03-18,55,,True,False
2022,2022,Klára Hájková,F,2020-07-12,113,,True,False
2023,2023,Klára Pechová,F,2017-04-21,97,,True,False
2024,2024,Klára Šimková,F,2019-03-30,86,,True,False
2025,2025,Klára Hlaváčková,F,2018-02-28,25,,True,False
2026,2026,Klára Králová,F,2019-08-28,8,,True,False
2027,2027,Klára Vondráčková,F,2018-10-14,75,,True,False
2028,2028,Klára Zábranská,F,2016-08-12,5,,True,False
2029,2029,Klára Marečková,F,2018-10-19,24,,True,False
2030,2030,Klára Rýdlová,F,2020-02-25,119,,True,False
2031,2031,Klára Benešová,F,2021-04-03,79,,True,False
2032,2032,Klára Kopecká,F,2017-01-10,11,,True,False
2033,2033,Klára Křenková,F,2017-01-31,25,,True,False
2034,2034,Klára Vlčková,F,2020-05-19,89,63.0,True,False
2035,2035,Klára Tomášková,F,2020-07-23,36,,True,False
2036,2036,Klára Havlíčková,F,2019-07-09,53,,True,False
2037,2037,Klára Tesařová,F,2017-05-06,68,,True,False
2038,2038,Klára Kočová,F,2017-05-16,34,,True,False
2039,2039,Klára Šťastná,F,2019-09-07,55,,True,False
2040,2040,Lenka Nováková,F,2018-11-25,57,,True,False
2041,2041,Lenka Svobodová,F,2019-09-03,78,,True,False
2042,2042,Lenka Novotná,F,2017-07-09,134,,True,False
2043,2043,Lenka Dvořáková,F,2016-11-16,98,,True,False
2044,2044,Lenka Černá,F,2019-12-01,129,,True,False
2045,2045,Lenka Procházková,F,2020-08-19,36,,True,True
2046,2046,Lenka Kučerová,F,2020-08-22,128,86.0,True,False
2047,2047,Lenka Veselá,F,2019-10-17,60,,True,False
2048,2048,Lenka Horáková,F,2017-04-10,5,,True,False
2049,2049,Lenka Němcová,F,2021-01-21,10,,True,False
2050,2050,Lenka Křížová,F,2020-03-01,25,,True,False
2051,2051,Lenka Malá,F,2018-04-25,91,,True,False
2052,2052,Lenka Pospíšilová,F,2017-06-12,90,,True,False
2053,2053,Lenka Marešová,F,2017-11-24,121,,True,False
2054,2054,Lenka Růžičková,F,2017-02-06,69,,True,False
2055,2055,Lenka Bílá,F,2019-11-25,50,,True,False
2056,2056,Lenka Konečná,F,2020-09-28,12,,True,False
2057,2057,Lenka Kadlecová,F,2020-12-05,0,,True,False
2058,2058,Lenka Tichá,F,2016-06-24,44,,True,False
2059,2059,Lenka Matějová,F,2021-05-26,5,,True,False
2060,2060,Lenka Jelínková,F,2020-12-12,32,,True,False
2061,2061,Lenka Urbanová,F,2019-02-05,44,,True,False
2062,2062,Lenka Hájková,F,2019-12-16,102,,True,False
2063,2063,Lenka Pechová,F,2021-05-31,22,,True,False
2064,2064,Lenka Šimková,F,2017-10-23,114,,True,False
2065,2065,Lenka Hlaváčková,F,2016-11-07,23,,True,False
2066,2066,Lenka Králová,F,2016-10-15,45,,True,False
2067,2067,Lenka Vondráčková,F,2020-09-10,106,136.0,True,False
2068,2068,Lenka Zábranská,F,2019-05-24,80,,True,False
2069,2069,Lenka Marečková,F,2018-06-13,87,,True,False
2070,2070,Lenka Rýdlová,F,2018-07-06,47,,False,False
2071,2071,Lenka Benešová,F,2019-04-19,33,,True,False
2072,2072,Lenka Kopecká,F,2019-03-16,84,,True,False
2073,2073,Lenka Křenková,F,2017-09-03,127,,True,False
2074,2074,Lenka Vlčková,F,2016-10-02,130,,True,False
2075,2075,Lenka Tomášková,F,2020-08-20,33,,True,False
2076,2076,Lenka Havlíčková,F,2018-05-14,73,,True,False
2077,2077,Lenka Tesařová,F,2018-04-12,41,,True,False
2078,2078,Lenka Kočová,F,2020-11-13,78,,True,False
2079,2079,Lenka Šťastná,F,2018-08-15,50,,True,False
2080,2080,Lucia Nováková,F,2020-12-13,70,,True,False
2081,2081,Lucia Svobodová,F,2017-11-21,126,,True,True
2082,2082,Lucia Novotná,F,2017-11-17,12,,True,False
2083,2083,Lucia Dvořáková,F,2020-09-04,100,,True,False
2084,2084,Lucia Černá,F,2019-10-07,2,,True,False
2085,2085,Lucia Procházková,F,2016-09-28,1,,True,False
2086,2086,Lucia Kučerová,F,2021-07-18,21,,True,False
2087,2087,Lucia Veselá,F,2017-06-24,24,,True,False
2088,2088,Lucia Horáková,F,2019-02-14,29,,True,False
2089,2089,Lucia Němcová,F,2017-04-18,100,,True,False
2090,2090,Lucia Křížová,F,2016-10-13,3,,True,False
2091,2091,Lucia Malá,F,2018-05-28,93,,True,False
2092,2092,Lucia Pospíšilová,F,2017-12-08,134,,True,False
2093,2093,Lucia Marešová,F,2020-04-17,7,,True,False
2094,2094,Lucia Růžičková,F,2017-02-28,35,,True,False
2095,2095,Lucia Bílá,F,2018-02-15,54,,True,False
2096,2096,Lucia Konečná,F,2018-02-16,61,,True,False
2097,2097,Lucia Kadlecová,F,2021-03-31,79,,True,False
2098,2098,Lucia Tichá,F,2019-04-25,32,,True,False
2099,2099,Lucia Matějová,F,2018-07-24,44,92.0,True,False
2100,2100,Lucia Jelínková,F,2016-07-25,77,,True,False
2101,2101,Lucia Urbanová,F,2016-12-07,8,,True,False
2102,2102,Lucia Hájková,F,2017-02-16,7,,True,False
2103,2103,Lucia Pechová,F,2016-10-22,69,,True,False
2104,2104,Lucia Šimková,F,2019-10-07,5,,True,False
2105,2105,Lucia Hlaváčková,F,2019-01-20,96,,True,False
2106,2106,Lucia Králová,F,2021-01-28,68,,True,False
2107,2107,Lucia Vondráčková,F,2016-10-08,102,,True,False
2108,2108,Lucia Zábranská,F,2021-02-26,108,,True,False
2109,2109,Lucia Marečková,F,2021-05-24,79,79.0,True,False
2110,2110,Lucia Rýdlová,F,2018-08-17,10,,True,False
2111,2111,Lucia Benešová,F,2017-12-04,28,,True,False
2112,2112,Lucia Kopecká,F,2019-06-04,15,,True,False
2113,2113,Lucia Křenková,F,2019-02-26,32,,False,False
2114,2114,Lucia Vlčková,F,2020-02-27,77,,True,False
2115,2115,Lucia Tomášková,F,2017-11-13,66,,True,False
2116,2116,Lucia Havlíčková,F,2017-12-29,29,,True,False
2117,2117,Lucia Tesařová,F,2021-08-19,42,,True,False
2118,2118,Lucia Kočová,F,2019-07-19,49,,True,False
2119,2119,Lucia Šťastná,F,2020-11-11,15,,True,False
2120,2120,Ludmila Nováková,F,2020-07-25,83,,True,False
2121,2121,Ludmila Svobodová,F,2018-05-29,38,,True,False
2122,2122,Ludmila Novotná,F,2017-05-25,53,,True,False
2123,2123,Ludmila Dvořáková,F,2019-05-22,78,,True,False
2124,2124,Ludmila Černá,F,2021-07-28,8,,True,False
2125,2125,Ludmila Procházková,F,2016-07-23,117,,True,False
2126,2126,Ludmila Kučerová,F,2019-12-10,63,,True,False
2127,2127,Ludmila Veselá,F,2021-03-06,50,,True,False
2128,2128,Ludmila Horáková,F,2017-10-01,58,,True,False
2129,2129,Ludmila Němcová,F,2016-12-10,112,,True,False
2130,2130,Ludmila Křížová,F,2016-09-03,56,,True,False
2131,2131,Ludmila Malá,F,2021-01-21,91,,True,False
2132,2132,Ludmila Pospíšilová,F,2021-05-26,115,,True,False
2133,2133,Ludmila Marešová,F,2017-11-20,79,,True,False
2134,2134,Ludmila Růžičková,F,2018-05-14,0,,True,False
2135,2135,Ludmila Bílá,F,2019-07-22,107,,True,True
2136,2136,Ludmila Konečná,F,2019-03-13,62,,True,False
2137,2137,Ludmila Kadlecová,F,2019-04-26,6,,True,False
2138,2138,Ludmila Tichá,F,2017-11-17,6,,True,False
2139,2139,Ludmila Matějová,F,2020-04-25,105,,True,False
2140,2140,Ludmila Jelínková,F,2017-05-22,78,55.0,True,False
2141,2141,Ludmila Urbanová,F,2018-10-02,74,,True,False
2142,2142,Ludmila Hájková,F,2016-06-02,70,,True,False
2143,2143,Ludmila Pechová,F,2017-08-19,74,,True,False
2144,2144,Ludmila Šimková,F,2018-10-17,116,,True,False
2145,2145,Ludmila Hlaváčková,F,2019-06-13,103,,True,False
2146,2146,Ludmila Králová,F,2017-11-19,110,,True,False
2147,2147,Ludmila Vondráčková,F,2016-12-07,9,,True,False
2148,2148,Ludmila Zábranská,F,2021-02-02,67,,True,False
2149,2149,Ludmila Marečková,F,2021-01-09,113,,True,False
2150,2150,Ludmila Rýdlová,F,2018-07-17,88,,True,False
2151,2151,Ludmila Benešová,F,2020-11-27,104,,True,False
2152,2152,Ludmila Kopecká,F,2020-10-20,58,,False,False
2153,2153,Ludmila Křenková,F,2016-07-07,28,,True,False
2154,2154,Ludmila Vlčková,F,2016-06-22,29,,True,False
2155,2155,Ludmila Tomášková,F,2020-10-22,17,,True,False
2156,2156,Ludmila Havlíčková,F,2020-05-06,73,,True,False
2157,2157,Ludmila Tesařová,F,2019-05-08,69,,True,False
2158,2158,Ludmila Kočová,F,2020-04-17,26,,True,False
2159,2159,Ludmila Šťastná,F,2019-11-05,121,,True,False
2160,2160,Marcela Nováková,F,2020-09-06,45,,True,False
2161,2161,Marcela Svobodová,F,2017-08-07,68,,True,False
2162,2162,Marcela Novotná,F,2020-09-23,106,,True,False
2163,2163,Marcela Dvořáková,F,2017-08-08,4,,True,False
2164,2164,Marcela Černá,F,2018-01-16,4,,True,False
2165,2165,Marcela Procházková,F,2019-08-12,97,,True,False
2166,2166,Marcela Kučerová,F,2020-12-04,38,,True,False
2167,2167,Marcela Veselá,F,2016-09-11,124,,True,False
2168,2168,Marcela Horáková,F,2018-06-23,38,,True,False
2169,2169,Marcela Němcová,F,2021-03-01,118,,True,False
2170,2170,Marcela Křížová,F,2018-09-23,5,,True,False
2171,2171,Marcela Malá,F,2021-06-03,29,,True,False
2172,2172,Marcela Pospíšilová,F,2017-11-01,44,,True,False
2173,2173,Marcela Marešová,F,2017-08-21,120,,True,False
2174,2174,Marcela Růžičková,F,2021-06-08,15,,True,False
2175,2175,Marcela Bílá,F,2018-07-24,61,,True,False
2176,2176,Marcela Konečná,F,2018-04-24,12,,True,False
2177,2177,Marcela Kadlecová,F,2016-06-04,131,,True,False
2178,2178,Marcela Tichá,F,2017-08-08,89,,True,False
2179,2179,Marcela Matějová,F,2021-01-07,5,,True,False
2180,2180,Marcela Jelínková,F,2020-12-19,38,,True,False
2181,2181,Marcela Urbanová,F,2018-05-31,50,,True,False
2182,2182,Marcela Hájková,F,2016-09-27,74,,True,False
2183,2183,Marcela Pechová,F,2019-03-16,44,,True,False
2184,2184,Marcela Šimková,F,2019-03-22,29,,True,False
2185,2185,Marcela Hlaváčková,F,2017-03-15,12,,True,False
2186,2186,Marcela Králová,F,2018-08-12,9,,False,False
2187,2187,Marcela Vondráčková,F,2019-10-19,62,,True,False
2188,2188,Marcela Zábranská,F,2016-11-21,31,,True,False
2189,2189,Marcela Marečková,F,2021-06-26,40,,True,False
2190,2190,Marcela Rýdlová,F,2019-02-21,15,,True,False
2191,2191,Marcela Benešová,F,2018-03-26,99,,True,False
2192,2192,Marcela Kopecká,F,2016-10-22,119,,True,False
2193,2193,Marcela Křenková,F,2018-12-06,107,,True,False
2194,2194,Marcela Vlčková,F,2019-09-26,78,,True,False
2195,2195,Marcela Tomášková,F,2019-09-01,92,,True,False
2196,2196,Marcela Havlíčková,F,2020-06-12,111,,True,False
2197,2197,Marcela Tesařová,F,2016-12-05,110,,True,False
2198,2198,Marcela Kočová,F,2019-10-09,26,,True,False
2199,2199,Marcela Šťastná,F,2016-12-31,36,,True,False
2200,2200,Marta Nováková,F,2016-07-14,76,,True,False
2201,2201,Marta Svobodová,F,2017-01-15,50,,True,False
2202,2202,Marta Novotná,F,2017-10-16,118,,True,False
2203,2203,Marta Dvořáková,F,2017-12-02,121,,True,False
2204,2204,Marta Černá,F,2021-08-11,130,,True,False
2205,2205,Marta Procházková,F,2016-07-11,0,,True,False
2206,2206,Marta Kučerová,F,2016-06-18,18,,True,False
2207,2207,Marta Veselá,F,2017-08-10,7,,True,False
2208,2208,Marta Horáková,F,2017-12-28,103,,True,False
2209,2209,Marta Němcová,F,2017-11-07,27,,True,False
2210,2210,Marta Křížová,F,2019-05-01,120,,True,False
2211,2211,Marta Malá,F,2020-06-07,127,,True,True
2212,2212,Marta Pospíšilová,F,2020-01-19,111,,True,False
2213,2213,Marta Marešová,F,2017-12-04,44,,True,False
2214,2214,Marta Růžičková,F,2019-04-16,132,,True,False
2215,2215,Marta Bílá,F,2016-09-02,16,,True,False
2216,2216,Marta Konečná,F,2020-09-28,123,,True,False
2217,2217,Marta Kadlecová,F,2020-11-02,35,,True,False
2218,2218,Marta Tichá,F,2021-04-09,108,,True,False
2219,2219,Marta Matějová,F,2018-04-26,57,,True,False
2220,2220,Marta Jelínková,F,2018-02-18,15,,True,False
2221,2221,Marta Urbanová,F,2018-08-25,131,,True,False
2222,2222,Marta Hájková,F,2017-11-10,55,,True,False
2223,2223,Marta Pechová,F,2016-08-02,51,,True,False
2224,2224,Marta Šimková,F,2021-01-02,120,,True,False
2225,2225,Marta Hlaváčková,F,2017-10-05,108,100.0,True,False
2226,2226,Marta Králová,F,2016-08-28,134,102.0,True,True
2227,2227,Marta Vondráčková,F,2017-05-09,109,,True,True
2228,2228,Marta Zábranská,F,2019-07-27,37,,True,False
2229,2229,Marta Marečková,F,2021-03-24,3,133.0,True,False
2230,2230,Marta Rýdlová,F,2019-02-22,80,,True,False
2231,2231,Marta Benešová,F,2020-03-05,89,,True,False
2232,2232,Marta Kopecká,F,2019-10-28,14,,True,False
2233,2233,Marta Křenková,F,2016-08-02,86,,True,False
2234,2234,Marta Vlčková,F,2019-10-08,110,,True,True
2235,2235,Marta Tomášková,F,2018-07-27,90,,True,False
2236,2236,Marta Havlíčková,F,2020-07-20,62,,True,False
2237,2237,Marta Tesařová,F,2020-07-25,69,,True,False
2238,2238,Marta Kočová,F,2018-07-01,69,,True,False
2239,2239,Marta Šťastná,F,2018-09-19,27,,True,False
2240,2240,Michaela Nováková,F,2020-03-28,48,6.0,True,False
2241,2241,Michaela Svobodová,F,2016-09-03,104,29.0,True,False
2242,2242,Michaela Novotná,F,2018-03-22,48,,True,False
2243,2243,Michaela Dvořáková,F,2021-06-15,134,,True,False
2244,2244,Michaela Černá,F,2020-01-14,73,,True,False
2245,2245,Michaela Procházková,F,2019-07-09,36,,True,False
2246,2246,Michaela Kučerová,F,2018-04-30,112,64.0,True,False
2247,2247,Michaela Veselá,F,2019-05-27,11,,True,False
2248,2248,Michaela Horáková,F,2020-10-26,25,,True,False
2249,2249,Michaela Němcová,F,2020-03-10,73,,True,False
2250,2250,Michaela Křížová,F,2016-12-13,0,,True,False
2251,2251,Michaela Malá,F,2019-12-30,132,,True,False
2252,2252,Michaela Pospíšilová,F,2019-04-14,106,,True,False
2253,2253,Michaela Marešová,F,2021-07-23,108,,True,False
2254,2254,Michaela Růžičková,F,2017-12-16,130,,True,False
2255,2255,Michaela Bílá,F,2016-09-18,22,,True,False
2256,2256,Michaela Konečná,F,2018-12-12,93,,True,False
2257,2257,Michaela Kadlecová,F,2018-02-04,36,,True,False
2258,2258,Michaela Tichá,F,2020-04-29,68,,True,True
2259,2259,Michaela Matějová,F,2016-09-09,87,,True,False
2260,2260,Michaela Jelínková,F,2018-01-20,83,,True,False
2261,2261,Michaela Urbanová,F,2018-12-05,53,,True,False
2262,2262,Michaela Hájková,F,2019-07-22,22,,True,False
2263,2263,Michaela Pechová,F,2016-10-06,21,,True,False
2264,2264,Michaela Šimková,F,2020-11-13,117,,True,False
2265,2265,Michaela Hlaváčková,F,2017-03-16,24,,True,False
2266,2266,Michaela Králová,F,2020-09-25,6,,True,False
2267,2267,Michaela Vondráčková,F,2019-09-12,100,,True,False
2268,2268,Michaela Zábranská,F,2020-08-26,90,,True,False
2269,2269,Michaela Marečková,F,2018-02-17,5,7.0,True,False
2270,2270,Michaela Rýdlová,F,2019-05-04,132,,True,False
2271,2271,Michaela Benešová,F,2017-11-19,123,,True,False
2272,2272,Michaela Kopecká,F,2021-04-30,8,,True,False
2273,2273,Michaela Křenková,F,2016-10-07,2,,True,False
2274,2274,Michaela Vlčková,F,2019-09-04,110,,True,False
2275,2275,Michaela Tomášková,F,2019-05-24,6,,True,False
2276,2276,Michaela Havlíčková,F,2020-09-09,130,,True,False
2277,2277,Michaela Tesařová,F,2018-02-03,19,,True,False
2278,2278,Michaela Kočová,F,2017-06-20,13,,True,False
2279,2279,Michaela Šťastná,F,2019-03-17,125,,True,False
2280,2280,Monika Nováková,F,2019-06-23,67,,True,False
2281,2281,Monika Svobodová,F,2018-04-16,105,,True,False
2282,2282,Monika Novotná,F,2021-08-17,53,,True,False
2283,2283,Monika Dvořáková,F,2017-06-15,7,,True,False
2284,2284,Monika Černá,F,2021-07-07,4,,True,False
2285,2285,Monika Procházková,F,2020-10-21,95,,True,False
2286,2286,Monika Kučerová,F,2019-06-16,49,,True,False
2287,2287,Monika Veselá,F,2019-03-31,36,,True,False
2288,2288,Monika Horáková,F,2019-06-26,90,,True,False
2289,2289,Monika Němcová,F,2020-05-12,129,,True,False
2290,2290,Monika Křížová,F,2018-02-12,18,,True,False
2291,2291,Monika Malá,F,2017-03-13,92,,True,False
2292,2292,Monika Pospíšilová,F,2016-10-21,17,,True,False
2293,2293,Monika Marešová,F,2019-09-01,98,,True,True
2294,2294,Monika Růžičková,F,2017-05-30,44,,True,False
2295,2295,Monika Bílá,F,2021-05-23,133,,True,False
2296,2296,Monika Konečná,F,2020-11-14,26,,True,False
2297,2297,Monika Kadlecová,F,2021-05-20,52,,True,False
2298,2298,Monika Tichá,F,2020-12-25,2,,True,False
2299,2299,Monika Matějová,F,2017-12-20,55,,True,False
2300,2300,Monika Jelínková,F,2017-05-20,107,,True,False
2301,2301,Monika Urbanová,F,2017-11-24,36,,True,False
2302,2302,Monika Hájková,F,2019-05-22,77,,True,False
2303,2303,Monika Pechová,F,2016-12-03,19,,True,False
2304,2304,Monika Šimková,F,2020-05-15,40,,True,True
2305,2305,Monika Hlaváčková,F,2016-06-13,110,,True,False
2306,2306,Monika Králová,F,2016-07-28,84,,True,False
