,dite_id,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
1112,1112,Ivan Test Horák,M,2020-05-04,68,-1,True,False
1534,1534,Štefan Test Mrázek,M,2022-07-04,12,-1,True,False
3008,3008,Marcela Test Kopecká,F,2020-06-18,135,-1,True,False
2210,2210,Karel Test Novotný,M,2022-02-20,70,-1,True,False
973,973,Aleš Test Soukup,M,2020-06-21,14,-1,True,False
678,678,Jáchym Test Kovařík,M,2019-11-16,52,-1,True,False
605,605,Ondřej Test Kadlec,M,2021-10-14,84,-1,True,False
436,436,Marek Test Černý,M,2020-05-25,77,-1,True,False
941,941,Filip Test Kadlec,M,2021-01-14,14,14,True,False
3350,3350,Pavlína Test Kočová,F,2021-08-02,37,-1,True,False
3553,3553,Tereza Test Svobodová,F,2021-03-29,131,-1,True,False
110,110,Tomáš Test Hájek,M,2020-09-17,106,-1,True,False
1229,1229,Peter Test Kadlec,M,2020-11-23,113,-1,True,False
3985,3985,Eliška Test Svobodová,F,2019-08-17,-1,26,False,False
3714,3714,Zuzana Test Tichá,F,2021-03-31,17,-1,True,False
4427,4427,Miloslava Test Malá,F,2021-11-12,85,-1,True,False
1010,1010,Milan Test Novotný,M,2021-03-08,95,-1,True,False
999,999,Aleš Test Starý,M,2020-11-25,5,-1,True,False
2692,2692,Karolína Test Černá,F,2021-01-21,13,95,True,False
1634,1634,Viktor Test Novotný,M,2020-01-10,7,111,True,False
2973,2973,Ludmila Test Hajná,F,2021-12-26,82,52,True,False
3270,3270,Patricia Test Kučerová,F,2020-11-07,52,-1,True,False
832,832,Josef Test Král,M,2020-02-29,123,-1,True,False
1341,1341,Miroslav Test Hajný,M,2020-10-31,10,-1,True,False
3628,3628,Veronika Test Zábranská,F,2019-01-02,-1,-1,False,False
297,297,Pavel Test Němec,M,2019-03-16,-1,-1,False,False
3181,3181,Natálie Test Marešová,F,2019-07-08,-1,-1,False,False
1175,1175,Anton Test Vávra,M,2021-12-17,98,-1,True,False
2208,2208,Karel Test Novák,M,2021-10-01,32,-1,True,False
3087,3087,Michaela Test Bílá,F,2021-10-31,99,-1,True,False
1504,1504,Štefan Test Král,M,2021-04-21,75,-1,True,False
78,78,Petr Test Kříž,M,2022-03-28,52,-1,True,False
2250,2250,Karel Test Švadlenka,M,2021-08-04,56,-1,True,False
4477,4477,Marie Test Marešová,F,2021-10-26,56,-1,True,False
1981,1981,Kamil Test Soukup,M,2021-04-18,1,-1,True,False
3656,3656,Zdeňka Test Horáková,F,2020-10-11,23,-1,True,False
2530,2530,Hana Test Vlčková,F,2022-04-06,41,-1,True,False
807,807,Jaroslav Test Starý,M,2021-04-25,27,-1,True,False
4248,4248,Stanislava Test Šimková,F,2022-04-01,21,-1,True,False
1862,1862,Stanislav Test Smetana,M,2020-08-01,8,-1,True,False
227,227,Martin Test Navrátil,M,2020-05-13,41,-1,True,False
3176,3176,Natálie Test Horáková,F,2021-03-26,138,-1,True,False
3187,3187,Natálie Test Matějová,F,2022-08-17,126,-1,True,False
935,935,Filip Test Vávra,M,2019-05-11,-1,-1,False,False
1162,1162,Anton Test Pospíšil,M,2020-11-06,77,-1,True,False
2589,2589,Helena Test Hajná,F,2021-03-06,21,-1,True,False
3276,3276,Patricia Test Pospíšilová,F,2020-07-24,114,-1,True,False
4217,4217,Lenka Test Stará,F,2020-10-31,67,-1,True,False
122,122,Tomáš Test Konečný,M,2018-09-20,-1,-1,False,False
4235,4235,Stanislava Test Malá,F,2022-07-10,84,-1,True,False
2095,2095,Robin Test Horváth,M,2021-02-19,104,-1,True,False
3931,3931,Daniela Test Málková,F,2019-01-16,-1,-1,False,False
1641,1641,Viktor Test Němec,M,2020-12-04,124,-1,True,False
80,80,Petr Test Polák,M,2021-03-16,97,-1,True,False
4083,4083,Irena Test Dvořáková,F,2019-04-06,-1,-1,False,False
2918,2918,Lucia Test Kočová,F,2021-01-20,6,-1,True,False
3829,3829,Andrea Test Tesařová,F,2021-05-08,17,-1,True,True
501,501,Adam Test Svatoš,M,2021-01-26,47,-1,True,False
2991,2991,Marcela Test Bílá,F,2022-07-11,124,-1,True,False
3868,3868,Blanka Test Zábranská,F,2019-03-18,-1,-1,False,False
3467,3467,Simona Test Malá,F,2021-02-24,25,-1,True,False
909,909,Radek Test Hajný,M,2022-05-14,122,-1,True,False
2371,2371,Barbora Test Matějová,F,2020-03-04,6,-1,True,False
955,955,Filip Test Mareček,M,2021-06-08,97,-1,True,False
3324,3324,Pavlína Test Pospíšilová,F,2021-06-30,38,-1,True,False
3149,3149,Monika Test Marečková,F,2020-05-28,108,-1,True,False
278,278,Michal Test Smetana,M,2020-10-04,27,42,True,False
4531,4531,Nela Test Matějová,F,2022-08-13,85,-1,True,False
4219,4219,Lenka Test Málková,F,2022-04-02,90,-1,True,False
4556,4556,Nela Test Švadlenková,F,2020-08-31,72,-1,True,False
3219,3219,Nikola Test Dvořáková,F,2022-01-17,72,-1,True,False
2200,2200,Josef Test Martínek,M,2021-06-05,51,-1,True,False
4229,4229,Stanislava Test Procházková,F,2021-06-03,13,-1,True,False
1267,1267,Andrej Test Bílý,M,2021-07-02,90,-1,True,False
4542,4542,Nela Test Rýdlová,F,2022-04-30,27,-1,True,False
1679,1679,Viktor Test Weiss,M,2019-04-26,-1,-1,False,False
3391,3391,Petra Test Benešová,F,2020-04-30,70,-1,True,True
2232,2232,Karel Test Tomáš,M,2020-08-24,42,-1,True,False
1639,1639,Viktor Test Veselý,M,2020-07-04,81,-1,True,False
3071,3071,Marta Test Weissová,F,2020-10-24,53,-1,True,False
3206,3206,Natálie Test Kočová,F,2021-01-10,25,-1,True,False
1062,1062,Ján Test Kovařík,M,2021-02-26,131,-1,True,False
3449,3449,Renata Test Stará,F,2021-05-12,86,-1,True,False
902,902,Radek Test Smetana,M,2021-07-29,30,-1,True,False
1695,1695,Erik Test Fiala,M,2020-10-19,119,116,True,False
67,67,Petr Test Bílý,M,2019-04-22,-1,-1,False,False
2697,2697,Karolína Test Němcová,F,2021-06-15,65,-1,True,False
2654,2654,Jana Test Růžičková,F,2019-09-21,46,-1,True,False
1706,1706,Erik Test Konečný,M,2018-11-20,-1,-1,False,True
4014,4014,Eliška Test Rýdlová,F,2022-05-01,5,-1,True,False
2299,2299,Štěpán Test Mareček,M,2018-12-08,-1,-1,False,False
908,908,Radek Test Mach,M,2021-05-25,17,-1,True,False
4271,4271,Stanislava Test Weissová,F,2021-09-09,40,-1,True,False
207,207,Martin Test Fiala,M,2021-03-09,84,-1,True,False
4111,4111,Irena Test Benešová,F,2019-01-17,-1,-1,False,False
3106,3106,Michaela Test Vlčková,F,2017-10-19,-1,-1,False,False
2754,2754,Kateřina Test Tichá,F,2020-09-05,110,-1,True,False
2060,2060,Miloslav Test Mach,M,2022-03-13,36,-1,True,False
1584,1584,Patrik Test Novák,M,2021-12-24,124,-1,True,False
971,971,Aleš Test Marek,M,2021-03-22,125,125,True,False
3268,3268,Patricia Test Černá,F,2022-08-03,104,-1,True,False
1712,1712,Erik Test Polák,M,2020-11-17,77,-1,True,False
345,345,Lukáš Test Němec,M,2021-02-17,15,-1,True,False
2685,2685,Jana Test Hajná,F,2018-06-30,-1,-1,False,False
1721,1721,Erik Test Málek,M,2021-03-08,108,-1,True,False
3875,3875,Blanka Test Tomášková,F,2020-10-19,18,-1,True,False
1565,1565,Juraj Test Kadlec,M,2021-01-12,14,-1,True,False
2791,2791,Klára Test Veselá,F,2018-11-17,-1,-1,False,False
1184,1184,Anton Test Polák,M,2020-12-04,39,-1,True,False
344,344,Lukáš Test Horák,M,2020-11-25,39,-1,True,False
2051,2051,Miloslav Test Navrátil,M,2021-08-26,6,-1,True,False
1997,1997,Kamil Test Kadlec,M,2020-07-09,76,-1,True,False
1853,1853,Stanislav Test Kadlec,M,2021-01-29,66,-1,True,False
4564,4564,Štěpánka Test Černá,F,2021-01-31,105,-1,True,False
14,14,Jan Test Hájek,M,2020-10-31,14,-1,True,False
1462,1462,Vladimír Test Mareš,M,2020-11-24,116,-1,True,False
3284,3284,Patricia Test Jelínková,F,2020-04-09,136,-1,True,False
4081,4081,Irena Test Svobodová,F,2021-01-25,131,-1,True,False
4133,4133,Kamila Test Procházková,F,2021-08-19,10,-1,True,False
2522,2522,Hana Test Králová,F,2020-09-04,29,-1,True,False
917,917,Filip Test Procházka,M,2021-07-18,59,59,True,False
3070,3070,Marta Test Mrázková,F,2020-04-20,77,77,True,False
3134,3134,Monika Test Růžičková,F,2022-08-01,79,-1,True,False
2963,2963,Ludmila Test Tomášková,F,2019-07-04,-1,-1,False,False
3025,3025,Marta Test Svobodová,F,2020-08-12,34,-1,True,False
947,947,Filip Test Navrátil,M,2022-03-06,65,-1,True,False
3240,3240,Nikola Test Šimková,F,2020-09-01,73,-1,True,False
2306,2306,Anna Test Novotná,F,2020-07-25,62,-1,True,False
3400,3400,Petra Test Smetanová,F,2020-11-03,88,-1,True,False
2957,2957,Ludmila Test Marečková,F,2019-08-28,-1,-1,False,False
1446,1446,Vladimír Test Kovařík,M,2020-10-18,85,-1,True,False
3429,3429,Renata Test Urbanová,F,2020-07-15,122,-1,True,False
619,619,Ondřej Test Mareček,M,2019-09-11,59,-1,True,False
333,333,Pavel Test Hajný,M,2020-12-01,102,-1,True,False
311,311,Pavel Test Vávra,M,2018-09-20,-1,-1,False,True
1949,1949,Vladimír Test Kadlec,M,2020-09-02,81,-1,True,False
469,469,Marek Test Pekař,M,2020-09-02,79,-1,True,False
2382,2382,Barbora Test Rýdlová,F,2019-09-27,77,-1,True,False
1586,1586,Patrik Test Novotný,M,2021-06-12,123,-1,True,False
3404,3404,Petra Test Švadlenková,F,2021-06-29,7,-1,True,False
1119,1119,Ivan Test Fiala,M,2021-08-14,46,-1,True,False
442,442,Marek Test Pospíšil,M,2021-05-10,34,-1,True,False
1476,1476,Vladimír Test Staněk,M,2019-09-29,23,-1,True,False
766,766,Radim Test Mrázek,M,2020-05-07,76,-1,True,False
2844,2844,Lenka Test Pospíšilová,F,2020-04-10,38,-1,True,False
1469,1469,Vladimír Test Kadlec,M,2021-07-01,123,-1,True,False
3760,3760,Alena Test Konečná,F,2020-10-23,133,-1,True,False
1933,1933,Vladimír Test Soukup,M,2019-08-13,-1,-1,False,False
3491,3491,Simona Test Tomášková,F,2020-01-15,34,-1,True,False
2972,2972,Ludmila Test Švadlenková,F,2022-04-27,65,65,True,False
2082,2082,Robin Test Beneš,M,2021-05-13,114,-1,True,False
190,190,Jiří Test Mrázek,M,2020-09-17,124,-1,True,False
2891,2891,Lucia Test Malá,F,2018-11-23,-1,-1,False,False
4570,4570,Štěpánka Test Křížová,F,2021-06-18,24,-1,True,False
3101,3101,Michaela Test Marečková,F,2018-10-29,-1,-1,False,False
414,414,David Test Kříž,M,2021-06-18,133,-1,True,False
4225,4225,Stanislava Test Svobodová,F,2021-11-09,8,-1,True,False
949,949,Filip Test Pekař,M,2020-12-08,16,-1,True,False
2154,2154,Jindřich Test Švadlenka,M,2021-01-25,64,-1,True,False
1408,1408,Igor Test Král,M,2021-01-11,0,94,True,False
1603,1603,Patrik Test Bílý,M,2020-11-08,108,-1,True,False
306,306,Pavel Test Beneš,M,2021-01-19,99,99,True,False
3223,3223,Nikola Test Veselá,F,2021-03-06,30,-1,True,False
3728,3728,Zuzana Test Kopecká,F,2022-01-30,10,-1,True,False
2579,2579,Helena Test Tomášková,F,2022-04-27,108,-1,True,False
892,892,Radek Test Kratochvíl,M,2021-03-16,18,-1,True,False
2161,2161,Josef Test Svoboda,M,2021-10-17,110,-1,True,False
890,890,Radek Test Konečný,M,2020-03-09,9,-1,True,False
252,252,Michal Test Urban,M,2021-05-11,71,-1,True,False
2847,2847,Lenka Test Bílá,F,2018-09-24,-1,-1,False,False
2129,2129,Jindřich Test Růžička,M,2020-11-09,104,-1,True,False
1990,1990,Kamil Test Mareš,M,2022-08-06,105,-1,True,False
3852,3852,Blanka Test Pospíšilová,F,2021-07-23,73,-1,True,False
4539,4539,Nela Test Vondráčková,F,2020-11-19,26,-1,True,False
277,277,Michal Test Pekař,M,2021-04-04,58,-1,True,True
696,696,Jáchym Test Tomáš,M,2020-10-18,40,-1,True,False
1716,1716,Erik Test Staněk,M,2019-05-01,-1,-1,False,False
1216,1216,Peter Test Král,M,2018-10-21,-1,-1,False,False
1946,1946,Vladimír Test Konečný,M,2020-11-08,1,-1,True,False
1465,1465,Vladimír Test Toman,M,2021-12-30,95,-1,True,False
4488,4488,Marie Test Šimková,F,2021-06-29,40,-1,True,False
1073,1073,Ján Test Růžička,M,2020-04-11,119,119,True,False
1977,1977,Kamil Test Němec,M,2019-11-22,71,-1,True,False
1533,1533,Štefan Test Hajný,M,2021-03-16,133,-1,True,False
2505,2505,Hana Test Němcová,F,2020-12-01,101,-1,True,False
965,965,Aleš Test Procházka,M,2021-06-29,77,-1,True,False
2032,2032,Miloslav Test Král,M,2020-02-23,4,-1,True,False
2193,2193,Josef Test Janda,M,2019-06-07,-1,-1,False,False
1842,1842,Stanislav Test Beneš,M,2020-09-14,47,-1,True,False
2603,2603,Ivana Test Malá,F,2021-12-09,31,31,True,False
4464,4464,Marie Test Nováková,F,2021-11-26,50,-1,True,False
3039,3039,Marta Test Bílá,F,2022-02-07,51,-1,True,False
539,539,Jakub Test Marek,M,2020-12-05,2,-1,True,False
2155,2155,Jindřich Test Mareček,M,2018-12-01,-1,-1,False,False
3596,3596,Tereza Test Švadlenková,F,2022-06-02,48,-1,True,False
3159,3159,Monika Test Šťastná,F,2021-06-27,13,-1,True,False
3040,3040,Marta Test Konečná,F,2021-03-05,78,-1,True,False
2135,2135,Jindřich Test Vávra,M,2021-04-04,6,-1,True,True
3403,3403,Petra Test Málková,F,2021-09-18,4,4,True,False
1980,1980,Kamil Test Urban,M,2021-01-10,75,-1,True,False
3450,3450,Renata Test Martínková,F,2019-09-15,30,-1,True,False
2332,2332,Anna Test Zábranská,F,2021-03-06,39,-1,True,False
2224,2224,Karel Test Král,M,2022-06-25,109,-1,True,False
215,215,Martin Test Vávra,M,2022-01-11,13,-1,True,False
4384,4384,Květoslava Test Konečná,F,2021-02-18,104,-1,True,False
4208,4208,Lenka Test Kopecká,F,2020-11-30,24,-1,True,False
4243,4243,Stanislava Test Matějová,F,2022-01-21,79,-1,True,False
2709,2709,Karolína Test Urbanová,F,2020-09-10,32,-1,True,False
2822,2822,Klára Test Kočová,F,2019-12-26,18,18,True,False
3803,3803,Andrea Test Malá,F,2020-10-03,137,-1,True,False
2131,2131,Jindřich Test Bílý,M,2021-08-13,70,-1,True,False
3448,3448,Renata Test Smetanová,F,2021-08-08,76,-1,True,False
2134,2134,Jindřich Test Mareš,M,2019-10-20,82,-1,True,True
691,691,Jáchym Test Bílý,M,2018-11-02,-1,-1,False,False
1325,1325,Miroslav Test Kadlec,M,2021-08-03,23,-1,True,False
3974,3974,Dominika Test Kočová,F,2021-08-09,103,-1,True,False
2103,2103,Robin Test Starý,M,2022-01-21,53,-1,True,True
2794,2794,Klára Test Křížová,F,2021-07-18,38,-1,True,False
2863,2863,Lenka Test Benešová,F,2022-07-03,53,-1,True,False
4255,4255,Stanislava Test Benešová,F,2021-02-21,92,-1,True,False
2061,2061,Miloslav Test Hajný,M,2019-10-02,52,-1,True,False
2729,2729,Karolína Test Stará,F,2020-07-23,45,-1,True,False
4429,4429,Miloslava Test Marešová,F,2022-07-26,92,-1,True,False
1079,1079,Ján Test Vávra,M,2020-12-15,105,-1,True,False
2128,2128,Jindřich Test Král,M,2021-03-22,114,-1,True,False
3513,3513,Soňa Test Němcová,F,2021-03-11,46,110,True,False
2011,2011,Kamil Test Mareček,M,2022-05-30,38,-1,True,False
952,952,Filip Test Martínek,M,2022-03-11,25,-1,True,False
472,472,Marek Test Martínek,M,2020-10-28,37,-1,True,False
585,585,Ondřej Test Němec,M,2021-11-12,59,-1,True,False
2657,2657,Jana Test Kadlecová,F,2019-08-12,-1,-1,False,False
3903,3903,Daniela Test Bílá,F,2018-09-14,-1,-1,False,False
4522,4522,Nela Test Křížová,F,2021-06-27,106,-1,True,False
1724,1724,Erik Test Mach,M,2021-08-04,97,-1,True,False
479,479,Marek Test Weiss,M,2019-09-23,129,-1,True,False
4433,4433,Miloslava Test Kadlecová,F,2020-09-28,137,-1,True,False
1813,1813,Samuel Test Pekař,M,2020-12-20,75,-1,True,False
4541,4541,Nela Test Marečková,F,2021-05-23,91,-1,True,False
4091,4091,Irena Test Malá,F,2020-11-23,72,-1,True,False
3729,3729,Zuzana Test Křenková,F,2022-08-16,79,-1,True,True
1116,1116,Ivan Test Urban,M,2022-06-26,21,-1,True,False
4339,4339,Vladimíra Test Matějová,F,2021-07-31,94,-1,True,False
3755,3755,Alena Test Malá,F,2021-02-05,132,-1,True,False
610,610,Ondřej Test Dušek,M,2020-11-26,95,-1,True,False
419,419,David Test Navrátil,M,2020-06-25,9,-1,True,False
3166,3166,Monika Test Mrázková,F,2020-05-01,54,-1,True,False
3227,3227,Nikola Test Malá,F,2020-09-22,99,-1,True,False
2989,2989,Marcela Test Marešová,F,2021-06-13,4,-1,True,False
2618,2618,Ivana Test Králová,F,2020-07-25,131,-1,True,False
3777,3777,Alena Test Křenková,F,2022-07-22,138,138,True,False
1908,1908,Vladislav Test Staněk,M,2021-05-05,9,-1,True,False
3494,3494,Simona Test Kočová,F,2018-11-01,-1,-1,False,False
1172,1172,Anton Test Šimek,M,2021-05-25,115,-1,True,False
4404,4404,Květoslava Test Havlíčková,F,2017-11-12,-1,-1,False,False
2284,2284,Štěpán Test Kratochvíl,M,2021-07-30,41,-1,True,False
2487,2487,Eva Test Šťastná,F,2018-10-01,-1,-1,False,False
295,295,Pavel Test Veselý,M,2021-08-17,51,-1,True,False
3402,3402,Petra Test Martínková,F,2021-12-11,76,67,True,False
4159,4159,Kamila Test Benešová,F,2021-05-25,88,-1,True,False
551,551,Jakub Test Vávra,M,2020-11-07,65,-1,True,False
2828,2828,Klára Test Švadlenková,F,2019-06-04,-1,-1,False,False
2592,2592,Ivana Test Nováková,F,2019-07-01,-1,-1,False,False
772,772,Jaroslav Test Černý,M,2020-02-11,37,3,True,False
553,553,Jakub Test Toman,M,2020-04-20,17,-1,True,False
109,109,Tomáš Test Soukup,M,2021-03-21,83,-1,True,False
2773,2773,Kateřina Test Tesařová,F,2021-01-23,5,33,True,False
2300,2300,Štěpán Test Mach,M,2022-01-13,40,-1,True,False
1989,1989,Kamil Test Svatoš,M,2019-09-25,37,-1,True,False
1389,1389,Richard Test Hajný,M,2022-03-07,116,-1,True,False
2582,2582,Helena Test Kočová,F,2021-03-09,71,-1,True,False
1020,1020,Milan Test Urban,M,2020-11-01,120,-1,True,False
3601,3601,Veronika Test Svobodová,F,2021-12-23,83,-1,True,False
4143,4143,Kamila Test Bílá,F,2020-12-02,124,-1,True,False
1656,1656,Viktor Test Tomáš,M,2021-02-27,10,-1,True,False
4122,4122,Irena Test Martínková,F,2019-07-25,-1,-1,False,False
774,774,Jaroslav Test Kovařík,M,2019-01-13,-1,-1,False,False
4396,4396,Květoslava Test Zábranská,F,2020-01-06,120,-1,True,True
4035,4035,Gabriela Test Dvořáková,F,2020-11-17,42,-1,True,False
4012,4012,Eliška Test Zábranská,F,2021-01-24,71,-1,True,False
3114,3114,Michaela Test Martínková,F,2020-09-17,97,-1,True,False
2581,2581,Helena Test Tesařová,F,2021-12-01,99,-1,True,False
438,438,Marek Test Kovařík,M,2021-03-12,110,-1,True,False
1090,1090,Ján Test Dušek,M,2021-03-20,110,-1,True,False
3141,3141,Monika Test Urbanová,F,2021-08-16,137,-1,True,False
2171,2171,Josef Test Marek,M,2021-08-21,14,-1,True,False
2883,2883,Lucia Test Dvořáková,F,2021-01-13,79,-1,True,False
3926,3926,Daniela Test Kočová,F,2021-05-06,121,-1,True,False
1659,1659,Viktor Test Vlček,M,2022-02-16,128,-1,True,False
421,421,David Test Pekař,M,2019-01-21,-1,-1,False,True
4580,4580,Štěpánka Test Jelínková,F,2020-12-15,67,-1,True,False
1432,1432,Igor Test Martínek,M,2020-11-23,104,-1,True,False
2749,2749,Kateřina Test Marešová,F,2022-05-30,3,14,True,False
4373,4373,Květoslava Test Procházková,F,2020-03-19,79,-1,True,False
4428,4428,Miloslava Test Pospíšilová,F,2021-06-22,111,-1,True,False
4394,4394,Květoslava Test Králová,F,2020-09-17,72,-1,True,False
4188,4188,Lenka Test Pospíšilová,F,2021-07-29,78,-1,True,False
4593,4593,Štěpánka Test Křenková,F,2021-02-19,103,-1,True,False
352,352,Lukáš Test Král,M,2021-05-29,19,-1,True,False
1041,1041,Milan Test Janda,M,2020-12-27,10,-1,True,False
1811,1811,Samuel Test Navrátil,M,2021-08-18,81,-1,True,False
1298,1298,Miroslav Test Novotný,M,2022-02-22,51,113,True,False
3183,3183,Natálie Test Bílá,F,2020-03-06,115,-1,True,False
1097,1097,Ján Test Málek,M,2019-02-15,-1,-1,False,False
398,398,David Test Hájek,M,2021-08-16,6,-1,True,False
2845,2845,Lenka Test Marešová,F,2020-10-28,131,-1,True,False
2281,2281,Štěpán Test Toman,M,2021-03-21,67,-1,True,False
4123,4123,Irena Test Málková,F,2021-01-21,107,-1,True,False
607,607,Ondřej Test Horváth,M,2018-04-04,-1,-1,False,False
1924,1924,Vladimír Test Černý,M,2020-12-22,58,-1,True,False
584,584,Ondřej Test Horák,M,2020-12-17,99,-1,True,False
1827,1827,Stanislav Test Dvořák,M,2021-08-26,30,-1,True,False
3934,3934,Daniela Test Mrázková,F,2020-12-31,50,50,True,False
596,596,Ondřej Test Šimek,M,2021-02-26,79,-1,True,False
2799,2799,Klára Test Bílá,F,2021-08-07,27,-1,True,False
821,821,Josef Test Procházka,M,2020-11-11,13,-1,True,False
1351,1351,Richard Test Veselý,M,2021-03-20,81,-1,True,False
451,451,Marek Test Bílý,M,2019-01-22,-1,-1,False,False
4180,4180,Lenka Test Černá,F,2021-05-15,99,-1,True,False
784,784,Jaroslav Test Král,M,2019-07-07,-1,-1,False,False
1807,1807,Samuel Test Horváth,M,2022-08-18,42,-1,True,False
3253,3253,Nikola Test Tesařová,F,2020-10-20,79,-1,True,False
4087,4087,Irena Test Veselá,F,2019-05-05,-1,-1,False,False
325,325,Pavel Test Pekař,M,2019-01-27,-1,-1,False,False
2059,2059,Miloslav Test Mareček,M,2020-11-14,92,-1,True,False
4372,4372,Květoslava Test Černá,F,2019-12-09,110,-1,True,False
765,765,Radim Test Hajný,M,2020-11-26,84,-1,True,False
4326,4326,Vladimíra Test Kučerová,F,2019-01-04,-1,-1,False,False
3851,3851,Blanka Test Malá,F,2020-02-09,24,-1,True,False
2094,2094,Robin Test Kříž,M,2019-02-16,-1,-1,False,False
1761,1761,Matúš Test Janda,M,2021-05-28,95,-1,True,False
2017,2017,Miloslav Test Svoboda,M,2020-05-09,137,-1,True,False
236,236,Martin Test Mach,M,2021-03-25,117,-1,True,False
2475,2475,Eva Test Vondráčková,F,2020-11-25,117,-1,True,False
2912,2912,Lucia Test Kopecká,F,2019-06-16,-1,-1,False,False
4443,4443,Miloslava Test Vondráčková,F,2021-08-28,81,-1,True,False
