,dite_id,jmeno,pohlavi,datum_narozeni,bydliste_brno,spadova_skolka,skolka_sourozence,prodlouzena_dochazka
426,426,David Test Toman,M,2022-02-08,True,8,-1,False
427,427,David Test Konečný,M,2021-05-16,True,137,98,False
428,428,David Test Vlček,M,2019-05-03,True,1,-1,False
429,429,David Test Kratochvíl,M,2021-04-13,True,97,-1,False
430,430,David Test Kadlec,M,2019-04-01,True,14,-1,False
431,431,David Test Kříž,M,2022-01-01,True,91,-1,False
432,432,David Test Horváth,M,2021-04-01,True,111,-1,False
433,433,David Test Polák,M,2022-02-28,True,24,-1,True
434,434,David Test Janda,M,2018-01-01,True,8,-1,False
435,435,David Test Dušek,M,2021-10-15,True,73,-1,False
436,436,David Test Macháček,M,2020-06-12,True,35,90,False
437,437,David Test Navrátil,M,2018-08-22,True,54,-1,False
438,438,David Test Staněk,M,2018-07-13,True,87,-1,False
439,439,David Test Pekař,M,2018-04-13,True,35,-1,False
440,440,David Test Smetana,M,2020-03-19,True,116,-1,False
441,441,David Test Starý,M,2022-01-05,True,94,-1,False
442,442,David Test Martínek,M,2021-12-31,True,29,-1,False
443,443,David Test Málek,M,2020-05-03,True,35,39,False
444,444,David Test Švadlenka,M,2021-02-15,True,8,-1,False
445,445,David Test Mareček,M,2020-07-18,True,129,-1,False
446,446,David Test Ronovský,M,2018-03-09,True,126,-1,True
447,447,David Test Hajný,M,2019-05-19,True,3,-1,False
448,448,David Test Mrázek,M,2020-09-13,True,136,-1,False
449,449,David Test Weiss,M,2019-06-11,True,121,-1,False
450,450,Marek Test Novák,M,2018-09-19,True,23,-1,False
451,451,Marek Test Svoboda,M,2019-02-12,True,108,-1,False
452,452,Marek Test Novotný,M,2018-01-14,True,63,-1,False
453,453,Marek Test Dvořák,M,2017-07-28,True,46,138,False
454,454,Marek Test Černý,M,2020-06-29,True,60,-1,False
455,455,Marek Test Procházka,M,2020-12-11,True,38,-1,False
456,456,Marek Test Kovařík,M,2021-10-08,True,87,-1,False
457,457,Marek Test Veselý,M,2018-05-17,True,79,-1,False
458,458,Marek Test Horák,M,2021-10-15,True,91,-1,False
459,459,Marek Test Němec,M,2021-08-06,True,97,-1,False
460,460,Marek Test Pospíšil,M,2022-01-19,True,76,-1,False
461,461,Marek Test Marek,M,2021-04-07,True,44,-1,False
462,462,Marek Test Urban,M,2021-01-07,False,33,-1,False
463,463,Marek Test Soukup,M,2021-02-18,True,72,-1,False
464,464,Marek Test Hájek,M,2017-10-06,True,33,-1,False
465,465,Marek Test Fiala,M,2018-03-06,True,67,-1,False
466,466,Marek Test Král,M,2018-04-16,True,60,-1,False
467,467,Marek Test Růžička,M,2020-08-02,True,55,-1,False
468,468,Marek Test Beneš,M,2019-06-28,True,60,-1,False
469,469,Marek Test Bílý,M,2017-06-20,True,18,0,False
470,470,Marek Test Šimek,M,2017-06-06,True,30,81,True
471,471,Marek Test Svatoš,M,2017-10-09,True,17,-1,False
472,472,Marek Test Mareš,M,2019-06-18,False,136,-1,False
473,473,Marek Test Mach,M,2019-09-16,True,22,130,False
474,474,Marek Test Vávra,M,2021-07-22,True,26,-1,False
475,475,Marek Test Tomáš,M,2021-07-31,True,127,-1,False
476,476,Marek Test Toman,M,2017-08-15,True,87,-1,False
477,477,Marek Test Konečný,M,2021-10-25,True,39,5,False
478,478,Marek Test Vlček,M,2019-12-02,True,82,-1,False
479,479,Marek Test Kratochvíl,M,2018-05-08,True,8,-1,False
480,480,Marek Test Kadlec,M,2017-10-16,True,6,-1,False
481,481,Marek Test Kříž,M,2018-01-04,True,136,-1,False
482,482,Marek Test Horváth,M,2020-07-31,True,55,-1,False
483,483,Marek Test Polák,M,2021-05-12,True,87,-1,False
484,484,Marek Test Janda,M,2022-07-31,True,62,-1,False
485,485,Marek Test Dušek,M,2020-08-03,True,87,-1,False
486,486,Marek Test Macháček,M,2019-01-04,True,109,38,False
487,487,Marek Test Navrátil,M,2021-03-29,True,56,-1,False
488,488,Marek Test Staněk,M,2021-04-30,True,67,136,False
489,489,Marek Test Pekař,M,2021-03-26,False,5,-1,False
490,490,Marek Test Smetana,M,2022-04-18,True,86,-1,False
491,491,Marek Test Starý,M,2022-06-21,True,23,-1,False
492,492,Marek Test Martínek,M,2020-03-09,True,109,-1,False
493,493,Marek Test Málek,M,2018-11-28,True,18,-1,False
494,494,Marek Test Švadlenka,M,2020-04-24,True,60,-1,False
495,495,Marek Test Mareček,M,2017-07-31,False,17,-1,False
496,496,Marek Test Ronovský,M,2019-11-13,True,16,-1,False
497,497,Marek Test Hajný,M,2022-04-14,True,129,-1,False
498,498,Marek Test Mrázek,M,2020-11-16,True,34,-1,False
499,499,Marek Test Weiss,M,2022-06-04,True,34,-1,False
500,500,Adam Test Novák,M,2017-11-26,True,119,-1,False
501,501,Adam Test Svoboda,M,2021-12-27,True,37,91,True
502,502,Adam Test Novotný,M,2022-05-22,True,84,-1,False
503,503,Adam Test Dvořák,M,2019-09-16,True,116,-1,False
504,504,Adam Test Černý,M,2022-02-23,False,58,-1,False
505,505,Adam Test Procházka,M,2020-12-05,True,131,-1,False
506,506,Adam Test Kovařík,M,2020-10-23,True,26,-1,False
507,507,Adam Test Veselý,M,2017-08-27,True,120,-1,False
508,508,Adam Test Horák,M,2022-06-12,True,123,-1,False
509,509,Adam Test Němec,M,2018-05-21,True,13,-1,False
510,510,Adam Test Pospíšil,M,2021-09-10,True,54,-1,False
511,511,Adam Test Marek,M,2021-06-06,True,130,-1,False
512,512,Adam Test Urban,M,2022-07-11,True,3,-1,False
513,513,Adam Test Soukup,M,2022-06-06,True,97,-1,False
514,514,Adam Test Hájek,M,2019-03-02,True,42,-1,False
515,515,Adam Test Fiala,M,2019-06-01,True,109,66,False
516,516,Adam Test Král,M,2017-07-16,False,41,75,False
517,517,Adam Test Růžička,M,2021-09-14,True,82,-1,False
518,518,Adam Test Beneš,M,2018-09-23,True,73,-1,False
519,519,Adam Test Bílý,M,2018-10-23,True,125,-1,False
520,520,Adam Test Šimek,M,2018-06-26,False,134,-1,False
521,521,Adam Test Svatoš,M,2019-11-18,True,130,-1,False
522,522,Adam Test Mareš,M,2022-02-27,True,126,-1,False
523,523,Adam Test Mach,M,2022-07-06,True,116,-1,False
524,524,Adam Test Vávra,M,2018-03-06,True,105,-1,False
525,525,Adam Test Tomáš,M,2021-07-27,True,132,-1,False
526,526,Adam Test Toman,M,2019-07-21,True,18,-1,False
527,527,Adam Test Konečný,M,2021-01-12,True,131,-1,False
528,528,Adam Test Vlček,M,2021-07-24,True,117,-1,False
529,529,Adam Test Kratochvíl,M,2017-07-09,True,64,-1,False
530,530,Adam Test Kadlec,M,2020-12-29,True,45,-1,False
531,531,Adam Test Kříž,M,2018-08-29,True,5,90,False
532,532,Adam Test Horváth,M,2018-03-23,True,105,-1,False
533,533,Adam Test Polák,M,2018-12-03,True,67,-1,False
534,534,Adam Test Janda,M,2021-03-28,True,67,-1,False
535,535,Adam Test Dušek,M,2018-08-03,True,114,-1,False
536,536,Adam Test Macháček,M,2018-06-13,True,68,-1,False
537,537,Adam Test Navrátil,M,2017-06-24,False,101,-1,False
538,538,Adam Test Staněk,M,2022-07-15,True,130,-1,False
539,539,Adam Test Pekař,M,2018-12-31,True,30,-1,False
540,540,Adam Test Smetana,M,2020-03-30,True,70,-1,False
541,541,Adam Test Starý,M,2019-01-12,True,26,-1,False
542,542,Adam Test Martínek,M,2022-05-11,True,76,-1,False
543,543,Adam Test Málek,M,2020-01-23,True,87,-1,False
544,544,Adam Test Švadlenka,M,2019-09-25,True,9,-1,False
545,545,Adam Test Mareček,M,2018-06-03,True,64,-1,False
546,546,Adam Test Ronovský,M,2019-05-29,True,114,-1,False
547,547,Adam Test Hajný,M,2020-10-04,True,93,-1,False
548,548,Adam Test Mrázek,M,2017-11-10,True,109,-1,False
549,549,Adam Test Weiss,M,2021-05-05,True,20,-1,False
550,550,Jakub Test Novák,M,2019-12-30,True,131,-1,False
551,551,Jakub Test Svoboda,M,2019-08-18,True,138,48,False
552,552,Jakub Test Novotný,M,2018-05-15,True,38,-1,False
553,553,Jakub Test Dvořák,M,2018-08-18,True,83,-1,False
554,554,Jakub Test Černý,M,2022-05-04,True,113,124,False
555,555,Jakub Test Procházka,M,2021-03-31,True,14,-1,False
556,556,Jakub Test Kovařík,M,2021-02-25,True,115,32,False
557,557,Jakub Test Veselý,M,2019-11-14,True,63,-1,False
558,558,Jakub Test Horák,M,2017-10-27,True,11,32,False
559,559,Jakub Test Němec,M,2022-05-10,True,106,-1,False
560,560,Jakub Test Pospíšil,M,2018-07-01,True,122,-1,False
561,561,Jakub Test Marek,M,2021-04-15,True,127,-1,False
562,562,Jakub Test Urban,M,2020-12-16,True,133,-1,False
563,563,Jakub Test Soukup,M,2020-06-05,True,49,-1,False
564,564,Jakub Test Hájek,M,2022-02-22,True,117,-1,False
565,565,Jakub Test Fiala,M,2020-03-19,False,114,-1,False
566,566,Jakub Test Král,M,2022-07-14,True,79,-1,False
567,567,Jakub Test Růžička,M,2018-07-17,True,119,-1,False
568,568,Jakub Test Beneš,M,2017-08-17,True,105,-1,False
569,569,Jakub Test Bílý,M,2021-05-19,True,119,-1,False
570,570,Jakub Test Šimek,M,2020-12-27,True,21,-1,False
571,571,Jakub Test Svatoš,M,2018-09-03,True,109,-1,False
572,572,Jakub Test Mareš,M,2022-02-27,True,56,-1,False
573,573,Jakub Test Mach,M,2021-07-24,True,114,-1,False
574,574,Jakub Test Vávra,M,2022-05-17,True,103,-1,False
575,575,Jakub Test Tomáš,M,2020-08-14,True,65,-1,False
576,576,Jakub Test Toman,M,2021-10-13,True,85,-1,False
577,577,Jakub Test Konečný,M,2018-06-02,True,138,-1,False
578,578,Jakub Test Vlček,M,2021-09-22,False,129,76,False
579,579,Jakub Test Kratochvíl,M,2018-02-22,True,37,-1,False
580,580,Jakub Test Kadlec,M,2020-01-26,True,115,-1,False
581,581,Jakub Test Kříž,M,2021-01-13,True,13,-1,False
582,582,Jakub Test Horváth,M,2019-08-08,True,96,-1,False
583,583,Jakub Test Polák,M,2018-09-16,True,94,-1,False
584,584,Jakub Test Janda,M,2019-08-22,True,106,-1,False
585,585,Jakub Test Dušek,M,2017-10-08,True,64,-1,False
586,586,Jakub Test Macháček,M,2022-01-01,True,6,-1,False
587,587,Jakub Test Navrátil,M,2022-07-19,True,7,-1,False
588,588,Jakub Test Staněk,M,2020-10-22,True,95,-1,False
589,589,Jakub Test Pekař,M,2020-01-03,True,7,-1,False
590,590,Jakub Test Smetana,M,2019-10-31,True,58,-1,False
591,591,Jakub Test Starý,M,2019-01-13,True,90,-1,False
592,592,Jakub Test Martínek,M,2020-03-30,True,46,-1,False
593,593,Jakub Test Málek,M,2020-09-02,True,92,-1,False
594,594,Jakub Test Švadlenka,M,2017-11-15,True,96,-1,False
595,595,Jakub Test Mareček,M,2018-08-20,True,16,-1,False
596,596,Jakub Test Ronovský,M,2020-11-05,True,93,101,False
597,597,Jakub Test Hajný,M,2018-03-20,False,5,-1,False
598,598,Jakub Test Mrázek,M,2021-02-18,True,39,-1,False
599,599,Jakub Test Weiss,M,2020-01-16,True,56,-1,False
600,600,Ondřej Test Novák,M,2021-04-06,True,64,-1,False
601,601,Ondřej Test Svoboda,M,2021-03-14,True,96,-1,False
602,602,Ondřej Test Novotný,M,2021-09-11,True,28,-1,False
603,603,Ondřej Test Dvořák,M,2018-11-12,False,81,-1,False
604,604,Ondřej Test Černý,M,2018-08-21,True,108,-1,False
605,605,Ondřej Test Procházka,M,2019-11-02,True,116,58,False
606,606,Ondřej Test Kovařík,M,2022-07-16,True,103,-1,False
607,607,Ondřej Test Veselý,M,2020-02-08,True,48,-1,False
608,608,Ondřej Test Horák,M,2020-07-31,True,119,-1,False
609,609,Ondřej Test Němec,M,2019-07-25,True,49,-1,False
610,610,Ondřej Test Pospíšil,M,2019-09-01,True,112,-1,False
611,611,Ondřej Test Marek,M,2017-10-30,True,94,-1,False
612,612,Ondřej Test Urban,M,2022-01-12,True,37,-1,False
613,613,Ondřej Test Soukup,M,2019-01-29,True,117,-1,False
614,614,Ondřej Test Hájek,M,2018-05-22,True,14,-1,False
615,615,Ondřej Test Fiala,M,2020-01-23,True,63,-1,False
616,616,Ondřej Test Král,M,2017-06-01,True,88,-1,False
617,617,Ondřej Test Růžička,M,2021-06-06,True,54,-1,False
618,618,Ondřej Test Beneš,M,2018-05-23,True,45,-1,False
619,619,Ondřej Test Bílý,M,2019-02-03,False,48,-1,False
620,620,Ondřej Test Šimek,M,2021-09-26,True,8,-1,False
621,621,Ondřej Test Svatoš,M,2021-07-13,True,41,-1,False
622,622,Ondřej Test Mareš,M,2020-11-10,True,47,-1,False
623,623,Ondřej Test Mach,M,2022-08-17,True,11,-1,False
624,624,Ondřej Test Vávra,M,2017-09-25,True,65,-1,False
625,625,Ondřej Test Tomáš,M,2019-11-21,True,9,-1,False
626,626,Ondřej Test Toman,M,2017-07-08,True,21,-1,False
627,627,Ondřej Test Konečný,M,2018-10-07,True,76,-1,False
628,628,Ondřej Test Vlček,M,2018-11-28,True,101,-1,False
629,629,Ondřej Test Kratochvíl,M,2022-08-16,True,128,-1,False
630,630,Ondřej Test Kadlec,M,2019-09-08,True,29,-1,False
631,631,Ondřej Test Kříž,M,2020-07-31,True,102,-1,False
632,632,Ondřej Test Horváth,M,2019-11-10,True,62,127,False
633,633,Ondřej Test Polák,M,2022-06-04,True,8,-1,False
634,634,Ondřej Test Janda,M,2020-01-15,False,114,-1,False
635,635,Ondřej Test Dušek,M,2021-09-30,True,13,37,False
636,636,Ondřej Test Macháček,M,2021-10-02,False,7,-1,False
637,637,Ondřej Test Navrátil,M,2022-03-06,True,35,-1,False
638,638,Ondřej Test Staněk,M,2017-07-11,True,28,-1,False
639,639,Ondřej Test Pekař,M,2021-08-04,False,114,-1,False
640,640,Ondřej Test Smetana,M,2019-09-26,True,43,-1,False
641,641,Ondřej Test Starý,M,2021-10-28,True,133,-1,False
642,642,Ondřej Test Martínek,M,2020-01-02,False,7,-1,False
643,643,Ondřej Test Málek,M,2022-08-11,True,103,-1,False
644,644,Ondřej Test Švadlenka,M,2018-12-08,True,101,27,False
645,645,Ondřej Test Mareček,M,2019-01-01,False,73,-1,False
646,646,Ondřej Test Ronovský,M,2018-06-16,True,47,-1,False
647,647,Ondřej Test Hajný,M,2017-11-18,True,65,-1,True
648,648,Ondřej Test Mrázek,M,2020-05-02,True,95,-1,False
649,649,Ondřej Test Weiss,M,2017-12-16,True,70,-1,False
650,650,Václav Test Novák,M,2020-05-26,True,23,-1,False
651,651,Václav Test Svoboda,M,2019-02-20,True,53,-1,False
652,652,Václav Test Novotný,M,2021-02-28,True,7,-1,False
653,653,Václav Test Dvořák,M,2019-10-29,True,48,-1,False
654,654,Václav Test Černý,M,2020-07-13,True,88,-1,False
655,655,Václav Test Procházka,M,2022-08-28,True,86,-1,False
656,656,Václav Test Kovařík,M,2019-10-27,True,16,-1,False
657,657,Václav Test Veselý,M,2019-12-18,True,121,-1,False
658,658,Václav Test Horák,M,2020-11-18,True,62,-1,False
659,659,Václav Test Němec,M,2018-10-27,True,51,-1,False
660,660,Václav Test Pospíšil,M,2022-06-19,True,46,-1,False
661,661,Václav Test Marek,M,2018-11-21,True,14,-1,False
662,662,Václav Test Urban,M,2022-06-18,True,66,-1,True
663,663,Václav Test Soukup,M,2020-02-09,True,98,-1,False
664,664,Václav Test Hájek,M,2019-01-24,True,124,-1,False
665,665,Václav Test Fiala,M,2019-05-18,True,16,-1,True
666,666,Václav Test Král,M,2022-02-21,True,91,-1,False
667,667,Václav Test Růžička,M,2018-11-25,True,98,-1,False
668,668,Václav Test Beneš,M,2019-01-31,True,13,-1,False
669,669,Václav Test Bílý,M,2020-03-04,True,111,2,False
670,670,Václav Test Šimek,M,2019-12-29,True,126,-1,False
671,671,Václav Test Svatoš,M,2019-10-20,False,33,-1,False
672,672,Václav Test Mareš,M,2022-02-13,True,76,-1,False
673,673,Václav Test Mach,M,2019-10-30,True,72,-1,False
674,674,Václav Test Vávra,M,2020-06-06,True,94,-1,False
675,675,Václav Test Tomáš,M,2018-09-24,True,20,-1,False
676,676,Václav Test Toman,M,2021-10-29,True,25,-1,False
677,677,Václav Test Konečný,M,2021-10-31,True,77,-1,False
678,678,Václav Test Vlček,M,2017-09-06,True,2,-1,True
679,679,Václav Test Kratochvíl,M,2021-11-12,True,34,-1,False
680,680,Václav Test Kadlec,M,2018-11-17,True,87,-1,False
681,681,Václav Test Kříž,M,2022-05-18,True,12,-1,False
682,682,Václav Test Horváth,M,2018-04-16,True,9,123,False
683,683,Václav Test Polák,M,2017-08-12,True,52,-1,False
684,684,Václav Test Janda,M,2019-04-13,True,129,-1,False
685,685,Václav Test Dušek,M,2020-04-27,True,18,40,False
686,686,Václav Test Macháček,M,2020-02-05,True,84,-1,False
687,687,Václav Test Navrátil,M,2017-06-12,True,10,-1,False
688,688,Václav Test Staněk,M,2021-11-17,True,134,-1,False
689,689,Václav Test Pekař,M,2019-10-07,True,43,68,False
690,690,Václav Test Smetana,M,2021-04-21,True,110,58,False
691,691,Václav Test Starý,M,2022-04-24,True,24,-1,False
692,692,Václav Test Martínek,M,2018-01-11,True,127,-1,False
693,693,Václav Test Málek,M,2022-03-26,True,64,-1,False
694,694,Václav Test Švadlenka,M,2019-10-30,True,113,-1,False
695,695,Václav Test Mareček,M,2020-07-25,True,96,-1,False
696,696,Václav Test Ronovský,M,2020-01-20,True,69,-1,False
697,697,Václav Test Hajný,M,2021-01-19,True,11,-1,False
698,698,Václav Test Mrázek,M,2019-06-23,True,44,-1,False
699,699,Václav Test Weiss,M,2020-07-17,True,36,-1,False
700,700,Tomáš Test Novák,M,2021-03-27,True,128,-1,False
701,701,Tomáš Test Svoboda,M,2022-04-15,True,124,-1,False
702,702,Tomáš Test Novotný,M,2021-01-12,True,72,-1,False
703,703,Tomáš Test Dvořák,M,2021-06-28,True,85,-1,False
704,704,Tomáš Test Černý,M,2021-12-28,True,21,-1,False
705,705,Tomáš Test Procházka,M,2019-04-22,True,83,-1,False
706,706,Tomáš Test Kovařík,M,2020-03-16,True,34,-1,False
707,707,Tomáš Test Veselý,M,2020-09-30,True,23,-1,False
708,708,Tomáš Test Horák,M,2022-02-22,True,40,-1,False
709,709,Tomáš Test Němec,M,2021-01-01,True,20,-1,False
710,710,Tomáš Test Pospíšil,M,2022-06-18,True,82,-1,False
711,711,Tomáš Test Marek,M,2019-10-02,True,108,-1,False
712,712,Tomáš Test Urban,M,2018-08-31,True,116,-1,False
713,713,Tomáš Test Soukup,M,2022-05-26,True,81,-1,False
714,714,Tomáš Test Hájek,M,2020-01-20,True,72,-1,False
715,715,Tomáš Test Fiala,M,2017-12-03,True,110,-1,True
716,716,Tomáš Test Král,M,2020-07-17,True,54,-1,False
717,717,Tomáš Test Růžička,M,2019-01-11,True,46,-1,False
718,718,Tomáš Test Beneš,M,2018-12-30,True,121,-1,False
719,719,Tomáš Test Bílý,M,2018-11-16,True,35,-1,False
720,720,Tomáš Test Šimek,M,2019-09-04,True,128,-1,False
721,721,Tomáš Test Svatoš,M,2019-01-05,True,40,-1,False
722,722,Tomáš Test Mareš,M,2018-09-21,True,129,30,False
723,723,Tomáš Test Mach,M,2021-09-28,True,23,-1,False
724,724,Tomáš Test Vávra,M,2017-12-09,True,93,-1,False
725,725,Tomáš Test Tomáš,M,2019-01-11,True,92,-1,False
726,726,Tomáš Test Toman,M,2020-01-15,True,119,-1,False
727,727,Tomáš Test Konečný,M,2019-06-27,True,39,-1,False
728,728,Tomáš Test Vlček,M,2019-07-05,True,8,-1,False
729,729,Tomáš Test Kratochvíl,M,2020-04-11,True,58,-1,False
730,730,Tomáš Test Kadlec,M,2022-03-16,True,97,-1,False
731,731,Tomáš Test Kříž,M,2021-11-23,True,100,-1,False
732,732,Tomáš Test Horváth,M,2022-01-27,True,116,-1,False
733,733,Tomáš Test Polák,M,2018-08-09,True,21,-1,False
734,734,Tomáš Test Janda,M,2020-11-23,True,23,-1,False
735,735,Tomáš Test Dušek,M,2020-02-17,True,22,-1,False
736,736,Tomáš Test Macháček,M,2021-03-12,True,16,-1,False
737,737,Tomáš Test Navrátil,M,2020-09-27,True,24,-1,False
738,738,Tomáš Test Staněk,M,2017-06-13,True,31,79,False
739,739,Tomáš Test Pekař,M,2020-03-08,True,83,109,False
740,740,Tomáš Test Smetana,M,2018-02-14,True,12,-1,False
741,741,Tomáš Test Starý,M,2021-01-09,True,105,-1,False
742,742,Tomáš Test Martínek,M,2017-11-11,False,18,-1,False
743,743,Tomáš Test Málek,M,2018-07-25,True,115,-1,False
744,744,Tomáš Test Švadlenka,M,2018-04-26,True,108,-1,False
745,745,Tomáš Test Mareček,M,2017-06-23,True,76,-1,False
746,746,Tomáš Test Ronovský,M,2018-11-18,True,128,-1,False
747,747,Tomáš Test Hajný,M,2021-02-24,True,1,-1,False
748,748,Tomáš Test Mrázek,M,2022-01-07,True,126,5,False
749,749,Tomáš Test Weiss,M,2017-09-25,True,1,-1,False
750,750,Radim Test Novák,M,2022-07-12,True,105,-1,False
751,751,Radim Test Svoboda,M,2020-09-25,True,70,-1,False
752,752,Radim Test Novotný,M,2017-12-23,True,36,-1,False
753,753,Radim Test Dvořák,M,2019-09-03,True,137,-1,False
754,754,Radim Test Černý,M,2018-06-12,True,12,-1,False
755,755,Radim Test Procházka,M,2020-07-23,True,42,36,False
756,756,Radim Test Kovařík,M,2018-06-09,True,28,-1,False
757,757,Radim Test Veselý,M,2017-09-16,True,86,-1,False
758,758,Radim Test Horák,M,2018-10-12,True,71,-1,False
759,759,Radim Test Němec,M,2018-09-08,True,15,-1,False
760,760,Radim Test Pospíšil,M,2022-06-23,True,64,-1,False
761,761,Radim Test Marek,M,2019-05-31,True,121,-1,False
762,762,Radim Test Urban,M,2021-02-17,True,131,-1,False
763,763,Radim Test Soukup,M,2020-07-04,True,124,-1,False
764,764,Radim Test Hájek,M,2019-04-28,True,4,-1,False
765,765,Radim Test Fiala,M,2018-09-11,True,120,-1,False
766,766,Radim Test Král,M,2018-09-20,True,77,33,False
767,767,Radim Test Růžička,M,2017-06-08,True,10,-1,False
768,768,Radim Test Beneš,M,2021-04-21,True,20,26,False
769,769,Radim Test Bílý,M,2021-02-07,True,123,-1,False
770,770,Radim Test Šimek,M,2017-07-27,True,70,-1,False
771,771,Radim Test Svatoš,M,2018-12-13,True,34,-1,False
772,772,Radim Test Mareš,M,2021-06-24,True,29,-1,False
773,773,Radim Test Mach,M,2018-09-24,True,87,-1,False
774,774,Radim Test Vávra,M,2020-06-16,False,127,-1,False
775,775,Radim Test Tomáš,M,2018-11-16,True,83,-1,False
776,776,Radim Test Toman,M,2022-05-02,True,99,-1,False
777,777,Radim Test Konečný,M,2021-07-06,True,116,-1,False
778,778,Radim Test Vlček,M,2022-08-23,True,63,-1,False
779,779,Radim Test Kratochvíl,M,2021-06-03,True,34,-1,False
780,780,Radim Test Kadlec,M,2017-10-19,True,44,80,False
