,id_dite,jmeno,pohlavi,datum_narozeni,vek,vek_dny_srpen31,body_za_vek_roky,body_za_vek_dny,spadova_skolka,skolka_sourozence,bydliste_brno,prioritni_vek,prodlouzena_dochazka
325,325,David Procházka,M,2021-03-26,2,157,0,3.14,3,,True,False,False
326,326,David Kovařík,M,2018-10-11,4,-42,2040,0.0,3,,False,True,False
327,327,David Veselý,M,2018-01-23,5,219,2080,4.38,1,,True,True,False
328,328,David Horák,M,2017-09-24,5,-25,2080,0.0,0,,True,True,False
329,329,David Němec,M,2017-05-23,6,99,2120,1.98,3,,True,True,True
330,330,David Pospíšil,M,2018-06-10,5,81,2080,1.62,0,,True,True,False
331,331,David Marek,M,2021-01-07,2,235,0,4.7,0,,True,False,False
332,332,David Urban,M,2017-07-09,6,52,2120,1.04,1,,True,True,False
333,333,David Soukup,M,2020-03-23,3,160,2000,3.2,3,2.0,True,True,False
334,334,David Hájek,M,2018-11-01,4,-63,2040,0.0,0,,False,True,False
335,335,David Fiala,M,2017-05-24,6,98,2120,1.96,1,,True,True,False
336,336,David Král,M,2018-01-11,5,231,2080,4.62,3,,False,True,True
337,337,David Růžička,M,2021-08-08,2,22,0,0.44,0,,True,False,False
338,338,David Beneš,M,2020-03-19,3,164,2000,3.2800000000000002,2,,True,True,False
339,339,David Bílý,M,2020-02-13,3,199,2000,3.98,2,,True,True,False
340,340,David Šimek,M,2018-07-31,5,30,2080,0.6,3,,True,True,False
341,341,David Svatoš,M,2018-09-29,4,-30,2040,0.0,0,,True,True,False
342,342,David Mareš,M,2018-02-01,5,210,2080,4.2,3,,False,True,False
343,343,David Mach,M,2017-02-15,6,196,2120,3.92,0,,True,True,False
344,344,David Vávra,M,2018-08-01,5,29,2080,0.58,0,,True,True,False
345,345,David Tomáš,M,2019-07-01,4,60,2040,1.2,1,2.0,True,True,False
346,346,David Toman,M,2019-01-07,4,235,2040,4.7,1,,True,True,False
347,347,David Konečný,M,2016-11-12,6,-74,2120,0.0,3,,True,True,False
348,348,David Vlček,M,2018-08-17,5,13,2080,0.26,0,,True,True,False
349,349,David Kratochvíl,M,2019-04-04,4,148,2040,2.96,3,,True,True,False
350,350,David Kadlec,M,2019-04-22,4,130,2040,2.6,2,,True,True,False
351,351,David Kříž,M,2018-09-17,4,-18,2040,0.0,3,,True,True,False
352,352,David Horváth,M,2018-04-24,5,128,2080,2.56,2,,True,True,False
353,353,David Polák,M,2019-08-13,4,17,2040,0.34,2,,True,True,False
354,354,David Janda,M,2018-12-15,4,-107,2040,0.0,2,,True,True,False
355,355,David Dušek,M,2018-07-09,5,52,2080,1.04,2,,True,True,False
356,356,David Macháček,M,2017-12-10,5,-102,2080,0.0,2,,True,True,False
357,357,David Navrátil,M,2021-07-06,2,55,0,1.1,0,,True,False,False
358,358,David Staněk,M,2017-05-01,6,121,2120,2.42,1,,True,True,False
359,359,David Pekař,M,2018-05-19,5,103,2080,2.06,0,,True,True,False
360,360,Marek Novák,M,2018-02-11,5,200,2080,4.0,1,2.0,True,True,False
361,361,Marek Svoboda,M,2017-06-07,6,84,2120,1.68,3,,False,True,False
362,362,Marek Novotný,M,2021-05-14,2,108,0,2.16,2,,True,False,False
363,363,Marek Dvořák,M,2017-06-20,6,71,2120,1.42,3,,True,True,False
364,364,Marek Černý,M,2021-05-20,2,102,0,2.04,2,,True,False,False
365,365,Marek Procházka,M,2021-04-02,2,150,0,3.0,1,,True,False,False
366,366,Marek Kovařík,M,2019-04-04,4,148,2040,2.96,3,,True,True,False
367,367,Marek Veselý,M,2020-04-04,3,148,2000,2.96,1,,True,True,False
368,368,Marek Horák,M,2021-05-29,2,93,0,1.86,0,,True,False,False
369,369,Marek Němec,M,2017-02-13,6,198,2120,3.96,3,,True,True,True
370,370,Marek Pospíšil,M,2020-11-08,2,-70,1000,0.0,1,,True,False,False
371,371,Marek Marek,M,2018-04-12,5,140,2080,2.8000000000000003,0,1.0,True,True,False
372,372,Marek Urban,M,2018-03-01,5,182,2080,3.64,3,,True,True,False
373,373,Marek Soukup,M,2019-02-09,4,202,2040,4.04,0,,True,True,False
374,374,Marek Hájek,M,2020-07-09,3,52,2000,1.04,0,,True,True,False
375,375,Marek Fiala,M,2019-08-31,3,-1,2000,0.0,1,,True,True,False
376,376,Marek Král,M,2020-12-19,2,-111,1000,0.0,2,,True,False,False
377,377,Marek Růžička,M,2019-03-08,4,175,2040,3.5,1,,True,True,False
378,378,Marek Beneš,M,2017-12-02,5,-94,2080,0.0,3,,True,True,False
379,379,Marek Bílý,M,2019-02-10,4,201,2040,4.0200000000000005,2,,True,True,False
380,380,Marek Šimek,M,2018-01-29,5,213,2080,4.26,3,,True,True,False
381,381,Marek Svatoš,M,2019-08-16,4,14,2040,0.28,1,,True,True,False
382,382,Marek Mareš,M,2020-01-14,3,229,2000,4.58,1,,True,True,False
383,383,Marek Mach,M,2020-04-29,3,123,2000,2.46,3,,True,True,False
384,384,Marek Vávra,M,2021-01-09,2,233,0,4.66,2,,True,False,False
385,385,Marek Tomáš,M,2017-04-07,6,145,2120,2.9,2,,True,True,False
386,386,Marek Toman,M,2020-02-15,3,197,2000,3.94,2,,True,True,False
387,387,Marek Konečný,M,2018-03-31,5,152,2080,3.04,1,,True,True,False
388,388,Marek Vlček,M,2018-02-11,5,200,2080,4.0,2,1.0,True,True,False
389,389,Marek Kratochvíl,M,2020-08-07,3,23,2000,0.46,1,,True,True,False
390,390,Marek Kadlec,M,2018-11-06,4,-68,2040,0.0,1,,True,True,False
391,391,Marek Kříž,M,2016-09-26,6,-27,2120,0.0,0,,True,True,False
392,392,Marek Horváth,M,2018-02-21,5,190,2080,3.8000000000000003,0,,True,True,False
393,393,Marek Polák,M,2021-08-11,2,19,0,0.38,2,,True,False,False
394,394,Marek Janda,M,2020-03-17,3,166,2000,3.3200000000000003,3,,True,True,False
395,395,Marek Dušek,M,2021-07-06,2,55,0,1.1,0,,True,False,False
396,396,Marek Macháček,M,2021-02-02,2,209,0,4.18,1,,True,False,False
397,397,Marek Navrátil,M,2018-08-17,5,13,2080,0.26,2,,True,True,False
398,398,Marek Staněk,M,2021-04-04,2,148,0,2.96,0,,True,False,False
399,399,Marek Pekař,M,2016-07-18,7,43,2160,0.86,1,,True,False,False
400,400,Adam Novák,M,2018-07-30,5,31,2080,0.62,1,,True,True,False
401,401,Adam Svoboda,M,2018-02-15,5,196,2080,3.92,2,,True,True,False
402,402,Adam Novotný,M,2018-12-13,4,-105,2040,0.0,3,,False,True,False
403,403,Adam Dvořák,M,2019-09-05,3,-6,2000,0.0,1,,True,True,False
404,404,Adam Černý,M,2019-10-08,3,-39,2000,0.0,2,,True,True,False
405,405,Adam Procházka,M,2018-11-22,4,-84,2040,0.0,1,,False,True,False
406,406,Adam Kovařík,M,2016-12-17,6,-109,2120,0.0,0,,True,True,False
407,407,Adam Veselý,M,2017-03-01,6,182,2120,3.64,0,,True,True,False
408,408,Adam Horák,M,2019-02-26,4,185,2040,3.7,1,,True,True,False
409,409,Adam Němec,M,2019-03-04,4,179,2040,3.58,3,,True,True,False
410,410,Adam Pospíšil,M,2017-06-22,6,69,2120,1.3800000000000001,2,,True,True,False
411,411,Adam Marek,M,2019-06-24,4,67,2040,1.34,1,,True,True,False
412,412,Adam Urban,M,2019-08-06,4,24,2040,0.48,1,,True,True,False
413,413,Adam Soukup,M,2017-12-31,5,-123,2080,0.0,2,,True,True,False
414,414,Adam Hájek,M,2020-01-13,3,230,2000,4.6000000000000005,1,,True,True,False
415,415,Adam Fiala,M,2019-04-08,4,144,2040,2.88,2,,True,True,False
416,416,Adam Král,M,2018-05-29,5,93,2080,1.86,0,,True,True,False
417,417,Adam Růžička,M,2019-01-27,4,215,2040,4.3,2,,True,True,False
418,418,Adam Beneš,M,2021-03-23,2,160,0,3.2,0,2.0,True,False,False
419,419,Adam Bílý,M,2018-07-02,5,59,2080,1.18,3,,True,True,False
420,420,Adam Šimek,M,2017-02-03,6,208,2120,4.16,3,,True,True,False
421,421,Adam Svatoš,M,2019-12-27,3,-119,2000,0.0,0,,True,True,False
422,422,Adam Mareš,M,2021-03-28,2,155,0,3.1,2,,True,False,False
423,423,Adam Mach,M,2020-06-20,3,71,2000,1.42,0,,True,True,False
424,424,Adam Vávra,M,2017-10-07,5,-38,2080,0.0,2,,True,True,False
425,425,Adam Tomáš,M,2018-11-21,4,-83,2040,0.0,2,,True,True,False
426,426,Adam Toman,M,2020-01-29,3,214,2000,4.28,1,,True,True,False
427,427,Adam Konečný,M,2020-06-08,3,83,2000,1.6600000000000001,2,,True,True,False
428,428,Adam Vlček,M,2017-12-23,5,-115,2080,0.0,2,,True,True,False
429,429,Adam Kratochvíl,M,2019-08-11,4,19,2040,0.38,0,,True,True,False
430,430,Adam Kadlec,M,2019-11-09,3,-71,2000,0.0,3,,True,True,False
431,431,Adam Kříž,M,2018-06-22,5,69,2080,1.3800000000000001,2,,True,True,False
432,432,Adam Horváth,M,2019-03-17,4,166,2040,3.3200000000000003,2,,True,True,False
433,433,Adam Polák,M,2019-02-04,4,207,2040,4.14,2,,True,True,False
434,434,Adam Janda,M,2020-06-03,3,88,2000,1.76,3,,True,True,False
435,435,Adam Dušek,M,2016-06-03,7,88,2160,1.76,1,,True,False,False
436,436,Adam Macháček,M,2021-03-11,2,172,0,3.44,2,,True,False,False
437,437,Adam Navrátil,M,2017-01-07,6,235,2120,4.7,2,,True,True,False
438,438,Adam Staněk,M,2021-07-12,2,49,0,0.98,2,,True,False,False
439,439,Adam Pekař,M,2017-11-13,5,-75,2080,0.0,3,,True,True,False
440,440,Jakub Novák,M,2018-05-21,5,101,2080,2.02,3,,True,True,False
441,441,Jakub Svoboda,M,2017-03-14,6,169,2120,3.38,1,,True,True,False
442,442,Jakub Novotný,M,2017-07-09,6,52,2120,1.04,2,,True,True,False
443,443,Jakub Dvořák,M,2017-03-12,6,171,2120,3.42,3,,True,True,False
444,444,Jakub Černý,M,2018-08-19,5,11,2080,0.22,1,,True,True,False
445,445,Jakub Procházka,M,2016-12-22,6,-114,2120,0.0,1,,True,True,False
446,446,Jakub Kovařík,M,2020-09-03,2,-4,1000,0.0,0,,True,False,False
447,447,Jakub Veselý,M,2017-05-29,6,93,2120,1.86,3,,True,True,False
448,448,Jakub Horák,M,2016-09-21,6,-22,2120,0.0,2,,True,True,False
449,449,Jakub Němec,M,2017-02-10,6,201,2120,4.0200000000000005,0,,True,True,False
450,450,Jakub Pospíšil,M,2020-06-03,3,88,2000,1.76,0,,True,True,False
451,451,Jakub Marek,M,2018-08-12,5,18,2080,0.36,1,,True,True,False
452,452,Jakub Urban,M,2018-06-25,5,66,2080,1.32,2,,True,True,True
453,453,Jakub Soukup,M,2021-07-16,2,45,0,0.9,3,,True,False,False
454,454,Jakub Hájek,M,2021-04-21,2,131,0,2.62,2,,True,False,False
455,455,Jakub Fiala,M,2017-03-31,6,152,2120,3.04,0,,True,True,False
456,456,Jakub Král,M,2019-10-15,3,-46,2000,0.0,0,,True,True,False
457,457,Jakub Růžička,M,2020-02-17,3,195,2000,3.9,0,,True,True,False
458,458,Jakub Beneš,M,2016-08-15,7,15,2160,0.3,2,,True,False,False
459,459,Jakub Bílý,M,2021-03-10,2,173,0,3.46,0,,True,False,False
460,460,Jakub Šimek,M,2018-02-09,5,202,2080,4.04,1,,True,True,False
461,461,Jakub Svatoš,M,2021-02-12,2,199,0,3.98,3,,True,False,False
462,462,Jakub Mareš,M,2020-04-15,3,137,2000,2.74,1,,True,True,False
463,463,Jakub Mach,M,2018-12-03,4,-95,2040,0.0,2,,True,True,False
464,464,Jakub Vávra,M,2017-05-17,6,105,2120,2.1,3,,False,True,False
465,465,Jakub Tomáš,M,2019-06-15,4,76,2040,1.52,2,,True,True,False
466,466,Jakub Toman,M,2019-10-09,3,-40,2000,0.0,2,3.0,True,True,False
467,467,Jakub Konečný,M,2020-11-24,2,-86,1000,0.0,3,,True,False,False
468,468,Jakub Vlček,M,2018-12-05,4,-97,2040,0.0,0,,True,True,False
469,469,Jakub Kratochvíl,M,2017-09-10,5,-11,2080,0.0,0,,True,True,False
470,470,Jakub Kadlec,M,2019-05-13,4,109,2040,2.18,2,,True,True,False
471,471,Jakub Kříž,M,2016-11-17,6,-79,2120,0.0,0,,True,True,False
472,472,Jakub Horváth,M,2017-02-22,6,189,2120,3.7800000000000002,3,,False,True,False
473,473,Jakub Polák,M,2016-12-27,6,-119,2120,0.0,0,,True,True,False
474,474,Jakub Janda,M,2016-09-06,6,-7,2120,0.0,3,,True,True,False
475,475,Jakub Dušek,M,2018-08-18,5,12,2080,0.24,0,,True,True,False
476,476,Jakub Macháček,M,2018-09-23,4,-24,2040,0.0,2,,True,True,False
477,477,Jakub Navrátil,M,2017-09-06,5,-7,2080,0.0,0,,True,True,False
478,478,Jakub Staněk,M,2017-03-01,6,182,2120,3.64,0,,True,True,False
479,479,Jakub Pekař,M,2019-04-20,4,132,2040,2.64,3,,True,True,True
480,480,Ondřej Novák,M,2016-07-12,7,49,2160,0.98,1,,True,False,False
481,481,Ondřej Svoboda,M,2020-04-14,3,138,2000,2.7600000000000002,1,,True,True,False
482,482,Ondřej Novotný,M,2018-02-07,5,204,2080,4.08,3,,True,True,False
483,483,Ondřej Dvořák,M,2017-10-30,5,-61,2080,0.0,1,,True,True,False
484,484,Ondřej Černý,M,2019-11-12,3,-74,2000,0.0,1,,True,True,False
485,485,Ondřej Procházka,M,2019-06-25,4,66,2040,1.32,3,,True,True,True
486,486,Ondřej Kovařík,M,2018-09-12,4,-13,2040,0.0,2,,True,True,False
487,487,Ondřej Veselý,M,2020-02-16,3,196,2000,3.92,0,,True,True,False
488,488,Ondřej Horák,M,2019-01-08,4,234,2040,4.68,2,,True,True,False
489,489,Ondřej Němec,M,2017-07-26,6,35,2120,0.7000000000000001,0,,True,True,False
490,490,Ondřej Pospíšil,M,2019-12-18,3,-110,2000,0.0,1,,True,True,False
491,491,Ondřej Marek,M,2017-04-24,6,128,2120,2.56,1,,True,True,False
492,492,Ondřej Urban,M,2016-07-19,7,42,2160,0.84,0,,False,False,False
493,493,Ondřej Soukup,M,2017-06-10,6,81,2120,1.62,3,,True,True,False
494,494,Ondřej Hájek,M,2021-07-26,2,35,0,0.7000000000000001,3,,True,False,False
495,495,Ondřej Fiala,M,2016-07-25,7,36,2160,0.72,0,,True,False,False
496,496,Ondřej Král,M,2019-11-29,3,-91,2000,0.0,0,,True,True,False
497,497,Ondřej Růžička,M,2020-07-22,3,39,2000,0.78,1,,True,True,False
498,498,Ondřej Beneš,M,2019-08-26,4,4,2040,0.08,1,,True,True,False
499,499,Ondřej Bílý,M,2018-05-14,5,108,2080,2.16,1,,True,True,False
500,500,Ondřej Šimek,M,2018-04-20,5,132,2080,2.64,3,,True,True,True
501,501,Ondřej Svatoš,M,2018-04-30,5,122,2080,2.44,1,,True,True,False
502,502,Ondřej Mareš,M,2019-03-09,4,174,2040,3.48,1,,True,True,False
503,503,Ondřej Mach,M,2016-08-25,7,5,2160,0.1,2,,True,False,False
504,504,Ondřej Vávra,M,2019-05-29,4,93,2040,1.86,1,,True,True,False
505,505,Ondřej Tomáš,M,2016-07-22,7,39,2160,0.78,2,,True,False,False
506,506,Ondřej Toman,M,2018-02-24,5,187,2080,3.74,3,,True,True,False
507,507,Ondřej Konečný,M,2016-11-17,6,-79,2120,0.0,2,,True,True,False
508,508,Ondřej Vlček,M,2018-12-12,4,-104,2040,0.0,3,,True,True,False
509,509,Ondřej Kratochvíl,M,2016-07-15,7,46,2160,0.92,2,,True,False,False
510,510,Ondřej Kadlec,M,2017-12-17,5,-109,2080,0.0,0,,True,True,False
511,511,Ondřej Kříž,M,2018-12-16,4,-108,2040,0.0,1,,True,True,False
512,512,Ondřej Horváth,M,2019-06-04,4,87,2040,1.74,0,,True,True,False
513,513,Ondřej Polák,M,2020-06-11,3,80,2000,1.6,1,2.0,True,True,False
514,514,Ondřej Janda,M,2018-09-15,4,-16,2040,0.0,2,,True,True,False
515,515,Ondřej Dušek,M,2017-03-31,6,152,2120,3.04,0,,True,True,False
516,516,Ondřej Macháček,M,2017-12-23,5,-115,2080,0.0,1,,True,True,False
517,517,Ondřej Navrátil,M,2016-08-29,7,1,2160,0.02,0,,True,False,False
518,518,Ondřej Staněk,M,2016-10-05,6,-36,2120,0.0,3,,True,True,False
519,519,Ondřej Pekař,M,2016-08-03,7,27,2160,0.54,2,,True,False,False
520,520,Václav Novák,M,2019-02-21,4,190,2040,3.8000000000000003,1,,True,True,False
521,521,Václav Svoboda,M,2017-08-31,5,-1,2080,0.0,3,,True,True,False
522,522,Václav Novotný,M,2018-04-07,5,145,2080,2.9,1,,True,True,False
523,523,Václav Dvořák,M,2019-05-02,4,120,2040,2.4,1,2.0,True,True,False
524,524,Václav Černý,M,2020-11-07,2,-69,1000,0.0,2,,True,False,False
525,525,Václav Procházka,M,2016-07-28,7,33,2160,0.66,1,,True,False,True
526,526,Václav Kovařík,M,2018-02-03,5,208,2080,4.16,2,,True,True,False
527,527,Václav Veselý,M,2018-10-09,4,-40,2040,0.0,0,1.0,True,True,False
528,528,Václav Horák,M,2018-06-16,5,75,2080,1.5,1,,True,True,False
529,529,Václav Němec,M,2021-08-28,2,2,0,0.04,1,,True,False,False
530,530,Václav Pospíšil,M,2017-01-21,6,221,2120,4.42,1,,True,True,False
531,531,Václav Marek,M,2017-01-20,6,222,2120,4.44,1,,True,True,False
532,532,Václav Urban,M,2021-03-15,2,168,0,3.36,2,,False,False,False
533,533,Václav Soukup,M,2020-02-25,3,187,2000,3.74,0,,True,True,False
534,534,Václav Hájek,M,2016-09-03,6,-4,2120,0.0,3,,True,True,False
535,535,Václav Fiala,M,2017-10-10,5,-41,2080,0.0,3,,True,True,False
536,536,Václav Král,M,2021-03-14,2,169,0,3.38,2,,True,False,False
537,537,Václav Růžička,M,2021-07-23,2,38,0,0.76,1,,True,False,False
538,538,Václav Beneš,M,2019-04-30,4,122,2040,2.44,1,,True,True,False
539,539,Václav Bílý,M,2016-07-10,7,51,2160,1.02,0,,True,False,False
540,540,Václav Šimek,M,2017-04-13,6,139,2120,2.7800000000000002,3,,True,True,False
541,541,Václav Svatoš,M,2020-06-30,3,61,2000,1.22,0,,True,True,False
542,542,Václav Mareš,M,2018-08-14,5,16,2080,0.32,3,,True,True,False
543,543,Václav Mach,M,2018-09-19,4,-20,2040,0.0,3,1.0,True,True,False
544,544,Václav Vávra,M,2016-12-31,6,-123,2120,0.0,2,,True,True,False
545,545,Václav Tomáš,M,2019-11-22,3,-84,2000,0.0,2,,False,True,False
546,546,Václav Toman,M,2019-05-23,4,99,2040,1.98,0,,True,True,True
547,547,Václav Konečný,M,2018-07-18,5,43,2080,0.86,2,,True,True,False
548,548,Václav Vlček,M,2019-01-17,4,225,2040,4.5,0,,True,True,False
549,549,Václav Kratochvíl,M,2019-08-25,4,5,2040,0.1,0,,True,True,False
550,550,Václav Kadlec,M,2017-10-23,5,-54,2080,0.0,1,,True,True,False
551,551,Václav Kříž,M,2021-01-26,2,216,0,4.32,3,,True,False,False
552,552,Václav Horváth,M,2017-11-15,5,-77,2080,0.0,3,,True,True,False
553,553,Václav Polák,M,2017-06-23,6,68,2120,1.36,0,,True,True,False
554,554,Václav Janda,M,2017-12-30,5,-122,2080,0.0,3,,True,True,False
555,555,Václav Dušek,M,2021-08-05,2,25,0,0.5,3,,True,False,False
556,556,Václav Macháček,M,2017-09-03,5,-4,2080,0.0,3,,True,True,False
557,557,Václav Navrátil,M,2020-05-01,3,121,2000,2.42,2,,True,True,False
558,558,Václav Staněk,M,2018-07-02,5,59,2080,1.18,0,,True,True,False
559,559,Václav Pekař,M,2019-02-04,4,207,2040,4.14,0,,True,True,False
560,560,Tomáš Novák,M,2016-11-11,6,-73,2120,0.0,1,,True,True,False
561,561,Tomáš Svoboda,M,2016-08-10,7,20,2160,0.4,1,2.0,True,False,False
562,562,Tomáš Novotný,M,2018-02-22,5,189,2080,3.7800000000000002,3,,False,True,False
563,563,Tomáš Dvořák,M,2018-08-21,5,9,2080,0.18,2,,True,True,False
564,564,Tomáš Černý,M,2019-10-10,3,-41,2000,0.0,3,,True,True,False
565,565,Tomáš Procházka,M,2018-07-20,5,41,2080,0.8200000000000001,0,,True,True,False
566,566,Tomáš Kovařík,M,2020-03-23,3,160,2000,3.2,1,1.0,True,True,False
567,567,Tomáš Veselý,M,2019-07-21,4,40,2040,0.8,0,2.0,True,True,False
568,568,Tomáš Horák,M,2019-12-05,3,-97,2000,0.0,2,,True,True,False
569,569,Tomáš Němec,M,2018-07-05,5,56,2080,1.12,3,,True,True,False
570,570,Tomáš Pospíšil,M,2017-08-09,6,21,2120,0.42,2,,False,True,False
571,571,Tomáš Marek,M,2019-02-27,4,184,2040,3.68,3,,True,True,False
572,572,Tomáš Urban,M,2021-02-23,2,188,0,3.7600000000000002,0,,True,False,False
573,573,Tomáš Soukup,M,2020-11-15,2,-77,1000,0.0,0,,True,False,False
574,574,Tomáš Hájek,M,2020-12-04,2,-96,1000,0.0,1,,True,False,False
575,575,Tomáš Fiala,M,2020-08-27,3,3,2000,0.06,1,,True,True,False
576,576,Tomáš Král,M,2019-05-30,4,92,2040,1.84,0,,True,True,False
577,577,Tomáš Růžička,M,2016-12-20,6,-112,2120,0.0,3,,True,True,False
578,578,Tomáš Beneš,M,2018-05-05,5,117,2080,2.34,0,,True,True,False
579,579,Tomáš Bílý,M,2021-02-06,2,205,0,4.1,1,,True,False,False
580,580,Tomáš Šimek,M,2021-06-25,2,66,0,1.32,1,,True,False,True
581,581,Tomáš Svatoš,M,2020-12-19,2,-111,1000,0.0,3,,True,False,False
582,582,Tomáš Mareš,M,2019-05-20,4,102,2040,2.04,0,,True,True,False
583,583,Tomáš Mach,M,2019-10-01,3,-32,2000,0.0,3,,True,True,False
584,584,Tomáš Vávra,M,2016-06-19,7,72,2160,1.44,1,,True,False,False
585,585,Tomáš Tomáš,M,2018-01-13,5,229,2080,4.58,1,,True,True,False
586,586,Tomáš Toman,M,2017-05-13,6,109,2120,2.18,1,,True,True,False
587,587,Tomáš Konečný,M,2017-01-22,6,220,2120,4.4,3,2.0,True,True,False
588,588,Tomáš Vlček,M,2019-10-22,3,-53,2000,0.0,3,,True,True,False
589,589,Tomáš Kratochvíl,M,2018-03-04,5,179,2080,3.58,0,,True,True,False
590,590,Tomáš Kadlec,M,2017-08-03,6,27,2120,0.54,3,,True,True,False
591,591,Tomáš Kříž,M,2018-03-24,5,159,2080,3.18,2,,True,True,False
592,592,Tomáš Horváth,M,2017-03-29,6,154,2120,3.08,1,,True,True,False
593,593,Tomáš Polák,M,2017-12-17,5,-109,2080,0.0,0,,True,True,False
594,594,Tomáš Janda,M,2020-03-15,3,168,2000,3.36,2,,False,True,False
595,595,Tomáš Dušek,M,2020-08-09,3,21,2000,0.42,2,,False,True,False
596,596,Tomáš Macháček,M,2019-12-11,3,-103,2000,0.0,3,,True,True,False
597,597,Tomáš Navrátil,M,2021-01-25,2,217,0,4.34,3,,True,False,False
598,598,Tomáš Staněk,M,2020-07-07,3,54,2000,1.08,2,,True,True,False
599,599,Tomáš Pekař,M,2017-03-30,6,153,2120,3.06,2,,True,True,False
600,600,Radim Novák,M,2017-01-14,6,228,2120,4.5600000000000005,0,,True,True,False
601,601,Radim Svoboda,M,2018-03-27,5,156,2080,3.12,1,,True,True,False
602,602,Radim Novotný,M,2020-03-29,3,154,2000,3.08,2,,True,True,False
603,603,Radim Dvořák,M,2018-08-04,5,26,2080,0.52,1,,True,True,False
604,604,Radim Černý,M,2019-09-08,3,-9,2000,0.0,1,,True,True,False
605,605,Radim Procházka,M,2018-06-12,5,79,2080,1.58,1,,True,True,False
606,606,Radim Kovařík,M,2016-06-06,7,85,2160,1.7,1,,True,False,False
607,607,Radim Veselý,M,2018-06-26,5,65,2080,1.3,0,,True,True,False
608,608,Radim Horák,M,2018-02-23,5,188,2080,3.7600000000000002,1,,True,True,False
609,609,Radim Němec,M,2017-04-23,6,129,2120,2.58,0,,True,True,False
610,610,Radim Pospíšil,M,2020-11-24,2,-86,1000,0.0,1,,True,False,False
611,611,Radim Marek,M,2018-12-26,4,-118,2040,0.0,3,,True,True,False
612,612,Radim Urban,M,2017-10-03,5,-34,2080,0.0,2,,True,True,False
613,613,Radim Soukup,M,2019-10-26,3,-57,2000,0.0,0,,True,True,False
614,614,Radim Hájek,M,2016-06-15,7,76,2160,1.52,2,,True,False,False
615,615,Radim Fiala,M,2020-03-03,3,180,2000,3.6,3,1.0,True,True,False
616,616,Radim Král,M,2019-02-16,4,195,2040,3.9,1,,True,True,False
617,617,Radim Růžička,M,2020-04-29,3,123,2000,2.46,0,,True,True,False
618,618,Radim Beneš,M,2018-07-10,5,51,2080,1.02,2,,True,True,False
619,619,Radim Bílý,M,2020-09-19,2,-20,1000,0.0,2,3.0,True,False,False
620,620,Radim Šimek,M,2020-11-05,2,-67,1000,0.0,0,,True,False,False
621,621,Radim Svatoš,M,2016-06-05,7,86,2160,1.72,0,,True,False,False
622,622,Radim Mareš,M,2020-01-17,3,226,2000,4.5200000000000005,2,,True,True,False
623,623,Radim Mach,M,2020-04-24,3,128,2000,2.56,2,,True,True,False
624,624,Radim Vávra,M,2017-01-02,6,240,2120,4.8,1,1.0,True,True,False
625,625,Radim Tomáš,M,2018-04-25,5,127,2080,2.54,0,,True,True,False
626,626,Radim Toman,M,2019-02-12,4,199,2040,3.98,0,,True,True,False
627,627,Radim Konečný,M,2019-05-27,4,95,2040,1.9000000000000001,1,,True,True,False
628,628,Radim Vlček,M,2017-04-10,6,142,2120,2.84,1,,True,True,False
629,629,Radim Kratochvíl,M,2019-12-09,3,-101,2000,0.0,3,,True,True,False
630,630,Radim Kadlec,M,2018-03-20,5,163,2080,3.2600000000000002,0,,True,True,False
631,631,Radim Kříž,M,2020-10-10,2,-41,1000,0.0,1,,True,False,False
632,632,Radim Horváth,M,2019-05-10,4,112,2040,2.24,3,,True,True,False
633,633,Radim Polák,M,2021-06-24,2,67,0,1.34,1,,True,False,False
634,634,Radim Janda,M,2018-09-14,4,-15,2040,0.0,3,,True,True,False
635,635,Radim Dušek,M,2020-12-31,2,-123,1000,0.0,3,,True,False,False
636,636,Radim Macháček,M,2020-09-09,2,-10,1000,0.0,2,,True,False,False
